,Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Accuracy_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Accuracy_label_dos,Precision_label_nerisbotnet,Recall_label_nerisbotnet,F1_score_label_nerisbotnet,Num_Obs_label_nerisbotnet,AUC_label_nerisbotnet,Accuracy_label_nerisbotnet,Precision_label_scan,Recall_label_scan,F1_score_label_scan,Num_Obs_label_scan,AUC_label_scan,Accuracy_label_scan,Precision_label_anomaly_sshscan,Recall_label_anomaly_sshscan,F1_score_label_anomaly_sshscan,Num_Obs_label_anomaly_sshscan,AUC_label_anomaly_sshscan,Accuracy_label_anomaly_sshscan,Precision_label_anomaly_udpscan,Recall_label_anomaly_udpscan,F1_score_label_anomaly_udpscan,Num_Obs_label_anomaly_udpscan,AUC_label_anomaly_udpscan,Accuracy_label_anomaly_udpscan,Precision_label_anomaly_spam,Recall_label_anomaly_spam,F1_score_label_anomaly_spam,Num_Obs_label_anomaly_spam,AUC_label_anomaly_spam,Accuracy_label_anomaly_spam,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
0,15.0,1.0,86.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,132.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8011.0,1.0,1.0,3993.962031364441,124.50079202651978,1.7459354400634766,4128.193768739699
0,4.0,5.0,87.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,132.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,3193.0,1.0,1.0,1.0,1.0,1.0,8011.0,1.0,1.0,3788.164556503296,120.83483982086182,3.612695455551148,3928.132790327072
0,5.0,5.0,92.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,132.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8011.0,1.0,1.0,3827.7665886878967,103.34281063079834,1.87200665473938,3942.881499767304
0,13.0,5.0,83.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,3193.0,1.0,1.0,1.0,1.0,1.0,8012.0,1.0,1.0,3983.867527723312,141.2125163078308,2.6490342617034908,4139.030795097351
0,1.0,1.0,98.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3193.0,1.0,1.0,1.0,1.0,1.0,8012.0,1.0,1.0,3864.448293209076,97.95274424552916,2.141348361968994,3969.941226959229
0,12.0,2.0,92.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,132.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8012.0,1.0,1.0,4071.142470598221,123.82193636894226,3.2350881099700928,4214.299149751663
0,12.0,5.0,82.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3193.0,1.0,1.0,1.0,1.0,1.0,8012.0,1.0,1.0,4090.523776769638,109.84505772590636,2.379104852676392,4216.808809757234
0,15.0,4.0,80.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8012.0,1.0,1.0,3978.389761924744,125.85541296005249,1.8730821609497068,4116.962040424347
0,9.0,3.0,89.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8012.0,1.0,1.0,2934.0467689037323,50.76995611190796,2.535006523132324,2995.10039806366
0,11.0,3.0,87.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,3193.0,1.0,1.0,1.0,1.0,1.0,8012.0,1.0,1.0,4120.455716133119,117.32630896568298,1.6325249671936035,4246.980426788329
0,14.0,5.0,89.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8013.0,1.0,1.0,3983.840912818909,125.626629114151,2.135363817214966,4122.032968759537
0,2.0,5.0,89.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8013.0,1.0,1.0,3877.160500049591,60.61823844909668,2.3275938034057617,3948.160303831101
0,6.0,4.0,89.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3193.0,1.0,1.0,1.0,1.0,1.0,8011.0,1.0,1.0,3784.120050907135,106.4327163696289,2.6054375171661377,3908.65161895752
0,6.0,1.0,85.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8012.0,1.0,1.0,3783.759022474289,110.56144905090332,2.692128419876098,3910.857021093369
0,7.0,1.0,97.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3193.0,1.0,1.0,1.0,1.0,1.0,8011.0,1.0,1.0,2954.7419073581696,69.73538279533386,1.8187432289123533,3029.468761205673
0,11.0,4.0,86.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8012.0,1.0,1.0,4138.906426906587,99.68026638031006,1.6187756061553955,4247.597218513489
0,10.0,4.0,89.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3193.0,1.0,1.0,1.0,1.0,1.0,8011.0,1.0,1.0,4093.536390304565,120.71977162361144,4.003856182098389,4231.796292543411
0,19.0,2.0,92.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8013.0,1.0,1.0,4144.06210398674,137.3702692985535,2.7649095058441158,4300.673091650009
0,9.0,1.0,97.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,3193.0,1.0,1.0,1.0,1.0,1.0,8013.0,1.0,1.0,2894.3520991802216,87.49549078941345,2.1225659847259517,2992.165755748749
0,10.0,2.0,82.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8013.0,1.0,1.0,4073.525588035584,103.047709941864,5.8504395484924325,4201.3475263118735
0,7.0,3.0,93.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,3193.0,1.0,1.0,1.0,1.0,1.0,8014.0,1.0,1.0,2751.105893373489,140.8784682750702,2.7401857376098637,2900.626685857773
0,20.0,5.0,95.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,112.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,3193.0,1.0,1.0,1.0,1.0,1.0,8011.0,1.0,1.0,2595.119356393814,23.65117263793945,1.5231661796569824,2625.973173856735
0,13.0,1.0,98.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8013.0,1.0,1.0,4051.454977989197,132.95598077774048,3.083551406860352,4206.340891838074
0,19.0,3.0,87.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8012.0,1.0,1.0,4171.977447271347,127.6343629360199,2.169903039932251,4314.56031370163
0,8.0,5.0,85.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,132.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8011.0,1.0,1.0,2869.5264632701874,78.39403676986693,3.350576162338257,2964.373084783554
0,18.0,1.0,75.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8014.0,1.0,1.0,4195.43056511879,130.45480823516846,1.7888648509979248,4338.468532085419
0,2.0,2.0,89.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,112.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3193.0,1.0,1.0,1.0,1.0,1.0,8010.0,1.0,1.0,3740.364162683487,83.96199703216553,2.5082521438598637,3838.900123357773
0,17.0,3.0,81.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8012.0,1.0,1.0,4173.5510647296915,150.4534909725189,2.67809796333313,4339.538110256195
0,6.0,2.0,88.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,112.0,1.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8013.0,1.0,1.0,3855.1063072681427,74.56374430656433,1.5412709712982178,3941.229852676392
