,Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_backdoor,Recall_label_backdoor,F1_score_label_backdoor,Num_Obs_label_backdoor,AUC_label_backdoor,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_label_shellcode,Recall_label_shellcode,F1_score_label_shellcode,Num_Obs_label_shellcode,AUC_label_shellcode,Precision_label_analysis,Recall_label_analysis,F1_score_label_analysis,Num_Obs_label_analysis,AUC_label_analysis,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
0,3.0,2.0,69.0,0.9739458347617416,0.9978925184404636,0.9857737682165164,5694.0,0.9915719141785084,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,0.909899229401304,0.5691509084167594,0.7002737226277371,2697.0,0.7788624571400492,0.9058295964125559,0.1669421487603306,0.2819260293091417,1210.0,0.5827611352320923,0.9978906661979258,0.9905775606351422,0.9942206654991242,5731.0,0.9947044975246994,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9676631890292612,0.86025,0.8880401997244621,16000.0,0.9262746859490016,52711.636169195175
0,12.0,5.0,66.0,0.9909423445392788,0.9989464442493416,0.9949282966072054,5695.0,0.9969509093578875,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,0.7918424753867792,0.20875046347793846,0.3303990610328639,2697.0,0.5988138308671821,0.8923766816143498,0.16446280991735535,0.2777390090718772,1210.0,0.5814202104748002,0.9975378121702428,0.9895324494068388,0.9935190050796988,5732.0,0.9940846941805882,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9526762689734756,0.7993501218521527,0.8284145507015857,16003.0,0.897534728010973,51520.42623639107
0,2.0,2.0,68.0,0.9813568099430346,0.9984193888303478,0.9898145729955602,5694.0,0.99396901118536,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,0.8954838709677421,0.5146459028550241,0.6536378620202496,2697.0,0.7512331837408719,0.9008620689655172,0.1728701406120761,0.2900763358778626,1209.0,0.5856574653293662,0.9961130742049471,0.9837724655383004,0.9899043104205076,5731.0,0.9908148389832342,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9668603541357356,0.8492936617077135,0.8807169262158768,15998.0,0.9213123617973928,51380.866018533714
0,2.0,4.0,66.0,0.9806763285024156,0.9980684811237928,0.9892959707597252,5695.0,0.9936005126364159,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,0.7883310719131614,0.21542454579162032,0.3383808969132207,2697.0,0.601849374519382,0.9106382978723404,0.1768595041322314,0.2961937716262976,1210.0,0.5877198609160921,0.9964844436632097,0.9891816436922004,0.9928196147110332,5731.0,0.9936171120116308,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9494284906462371,0.8009499406287107,0.8288792892961904,16001.0,0.8971503895500462,51688.65227460861
0,14.0,2.0,66.0,0.9768001374806669,0.9980684811237928,0.98731978461004,5695.0,0.9924833865246292,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,12.0,1.0,0.7979197622585439,0.1991101223581757,0.31869436201780416,2697.0,0.5944430479479949,0.8786407766990292,0.14971050454921422,0.2558303886925795,1209.0,0.5740100866221391,0.997537379067722,0.9895306229279358,0.9935178696566224,5731.0,0.9940835818184672,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9476235889886824,0.7962997687355459,0.8220797999029705,15999.0,0.8946482273080385,51942.456850528724
0,9.0,1.0,65.0,0.9942358078602621,0.9994732221246708,0.996847635726795,5695.0,0.9981354465790748,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,0.8852691218130312,0.4634779384501298,0.6084205402774397,2697.0,0.7256501170864494,0.9054054054054054,0.1662531017369727,0.28092243186582805,1209.0,0.5824166597184626,0.9963047686081296,0.9879602163671262,0.9921149465568602,5731.0,0.9929576132960376,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9701375944576414,0.8420625,0.8757127163397191,16000.0,0.9190150973405748,49880.52867722512
0,12.0,1.0,69.0,0.9661334240980258,0.9970144011239902,0.9813310285220396,5694.0,0.9888526304086864,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,0.8927875243664717,0.5094549499443827,0.6487252124645893,2697.0,0.7485258663124904,0.8898678414096917,0.1669421487603306,0.28114126652748783,1210.0,0.5826259087276975,0.9961260785349534,0.9870877682777874,0.9915863277826468,5731.0,0.9924726990186288,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9601593946387548,0.848625,0.8767670594651313,16000.0,0.9193837204142576,42033.58449912071
0,20.0,1.0,62.0,0.9833967485299204,0.9985950122936424,0.9909376089229698,5694.0,0.9946409287312216,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,0.9060665362035224,0.5150166852057843,0.6567375886524823,2697.0,0.7520968431665901,0.8894009216589862,0.15950413223140494,0.27049754730203224,1210.0,0.5789408167917437,0.9959378311550688,0.9839469551561684,0.9899060826823488,5731.0,0.9908538202905756,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,12.0,1.0,0.9684425296729996,0.8484564429446321,0.8801445952937841,16002.0,0.9211968670553162,30468.756216049194
0,2.0,1.0,72.0,0.9656345695814904,0.9968387776606956,0.9809885931558936,5694.0,0.9886173701968074,0.0,0.0,0.0,281.0,0.5,1.0,1.0,1.0,13.0,1.0,0.904603068712475,0.5029673590504451,0.6464839094159714,2696.0,0.7461085479660585,0.8854625550660793,0.16611570247933885,0.2797494780793319,1210.0,0.582178760084679,0.9969964664310954,0.9846449136276392,0.9907821964708979,5731.0,0.9914945616156116,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9443886456552321,0.8289786223277908,0.8583159961036271,15998.0,0.9097316904324696,51854.08751606941
0,4.0,2.0,70.0,0.9702919583404472,0.9980681419037584,0.9839840706432345,5694.0,0.9905915673128692,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,0.8921377517868746,0.5090841675936225,0.6482530689329555,2697.0,0.7483024205882712,0.9009009009009008,0.1654259718775848,0.27952480782669464,1209.0,0.5819692401646206,0.9975365124054196,0.9891816436922004,0.9933415104257928,5731.0,0.9939090922005996,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9628732338986408,0.849615600975061,0.8781754805967529,15999.0,0.9204508926412092,51938.79935216903
0,8.0,5.0,63.0,0.9856177438918732,0.9987708516242316,0.9921507064364208,5695.0,0.995359426588212,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,0.8969986357435198,0.4875787912495365,0.631755945231804,2697.0,0.7381152636542287,0.8906882591093117,0.18196856906534328,0.30219780219780223,1209.0,0.5900717524250604,0.9957731595632264,0.9863921842288904,0.9910604732690622,5732.0,0.992027754075306,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,12.0,1.0,0.9677505610163134,0.8465287758545272,0.8792263846204461,16003.0,0.9203879669772462,48822.64543104172
0,5.0,3.0,67.0,0.9949291834236754,0.9991220368744512,0.9970212020325916,5695.0,0.9981540710279496,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,0.7795918367346939,0.21253709198813056,0.3340134071699213,2696.0,0.6001806091282255,0.9051724137931034,0.17369727047146402,0.2914642609299097,1209.0,0.5861049900221031,0.9973610133708656,0.9890090718771808,0.9931674842326559,5732.0,0.9937741824475008,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9529484449942024,0.8006374601587399,0.8307450910812799,16001.0,0.8984744018148657,52193.0074801445
0,18.0,2.0,70.0,0.9786574870912221,0.9985950122936424,0.9885257301808068,5694.0,0.9932821767590264,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,0.8012139605462822,0.19577308120133485,0.3146603098927294,2697.0,0.5929632092717437,0.9017094017094016,0.1743801652892562,0.29224376731301943,1210.0,0.5864125828136498,0.9970112517580872,0.9895306229279358,0.9932568526140644,5731.0,0.9939376581046688,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,0.950396202923862,0.7977626398350103,0.8244656174120468,16001.0,0.8955556798746432,55096.19798564911
0,1.0,3.0,66.0,0.9789800137835976,0.9977172958735732,0.9882598486824942,5695.0,0.9929397657322456,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,0.8907619689817937,0.4898034853540971,0.6320574162679425,2697.0,0.7388133482092194,0.8875,0.1761786600496278,0.2939958592132505,1209.0,0.5871766745353602,0.9970022923646624,0.9863921842288904,0.9916688590721742,5732.0,0.9923683581578768,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9645322697753722,0.8460721204924693,0.8774755067753245,16001.0,0.9195377535428788,55484.249274253845
0,7.0,2.0,67.0,0.9861279694815328,0.9987706357569373,0.9924090393508421,5694.0,0.9955033303008288,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,0.8893949251789199,0.5068594734890619,0.6457250826641473,2697.0,0.7470392397894148,0.8888888888888888,0.17866004962779156,0.2975206611570248,1209.0,0.588417184189107,0.9959392655367232,0.9842959343919035,0.9900833698990784,5731.0,0.9910278736924942,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9665649061690852,0.8487310913864233,0.8809331097786824,15998.0,0.921436299053712,50545.43618655205
0,18.0,5.0,69.0,0.9716093723276894,0.9977168949771691,0.9844900788493198,5694.0,0.9908056678242786,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,0.9070072036673216,0.5135335558027437,0.655776515151515,2697.0,0.7514300370715462,0.9008620689655172,0.1728701406120761,0.2900763358778626,1209.0,0.5856576230372442,0.9977136827295112,0.9897069085833916,0.9936941671045716,5732.0,0.9942204812660848,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9659133344859384,0.8510093119180051,0.8805620290138994,16001.0,0.9214540433374556,53798.511416435234
0,11.0,2.0,67.0,0.9632016279464134,0.9975412715138744,0.98007074454318,5694.0,0.9882397224307214,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,0.8868184955141477,0.4766320474777448,0.6200241254523522,2696.0,0.7321510737351133,0.9036144578313252,0.18610421836228289,0.30864197530864196,1209.0,0.5922406404226888,0.9973549638511726,0.9869132786599196,0.9921066479564988,5731.0,0.9927260724100301,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,0.9595951685179822,0.8447208851659687,0.8737900362089924,15997.0,0.9172500049736392,28004.101833820343
