,Rep.,Kfold,Num. Vars.,Precision-Background,Recall-Background,F1_score_Background,Num. Obs. Background,AUC_Background,Precision-DoS,Recall-DoS,F1_score_DoS,Num. Obs. Dos,AUC_DoS,Precision-Botnet,Recall-Botnet,F1_score_Botnet,Num. Obs. Botnet,AUC_Botnet,Precision-Scan,Recall-Scan,F1_score_Scan,Num. Obs. Scan,AUC_Scan,Precision-SSHscan,Recall-SSHscan,F1_score_SSHscan,Num. Obs. SSHscan,AUC_SSHscan,Precision-UDPscan,Recall-UDPscan,F1_score_UDPscan,Num. Obs. UDPscan,AUC_UDPscan,Precision-Spam,Recall-Spam,F1_score_Spam,Num. Obs. Spam,AUC_Spam,Precision-w,Recall-w,F1_score_w,Total Obs.,AUC_w,Time
0,16,3,92,1.0,1.0,1.0,9340,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,100,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16013,1.0,31650.09745287895
0,3,5,99,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16011,1.0,28898.264331817627
0,12,4,90,1.0,1.0,1.0,9340,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,100,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16013,1.0,30769.357199192047
0,15,1,95,1.0,1.0,1.0,9340,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16013,1.0,31961.21226191521
0,4,5,93,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,216,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,20,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16013,1.0,28954.98905324936
0,5,5,88,1.0,1.0,1.0,9340,1.0,1.0,1.0,1.0,208,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16012,1.0,30367.024077892303
0,13,5,96,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16011,1.0,30231.940841674805
0,1,1,100,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,216,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16012,1.0,36225.02406930924
0,12,2,87,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16012,1.0,31557.884015321735
0,12,5,103,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,208,1.0,1.0,1.0,1.0,216,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,20,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16012,1.0,32407.42672991753
0,15,4,95,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,208,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16011,1.0,29165.459995508198
0,9,3,88,1.0,1.0,1.0,9340,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16013,1.0,30048.428450584415
0,11,3,89,1.0,1.0,1.0,9340,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16012,1.0,28783.778842210766
0,14,5,79,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16011,1.0,32465.58113861084
0,2,5,97,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16012,1.0,29496.966069936752
0,6,4,89,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,100,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16013,1.0,30720.464734792717
0,6,1,87,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16011,1.0,30940.81398153305
0,7,1,85,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16012,1.0,29637.787128210068
0,11,4,96,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,100,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16013,1.0,29192.961809635162
0,10,4,85,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,20,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16013,1.0,29675.778254032135
0,19,2,100,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16011,1.0,53652.97847127914
0,9,1,86,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,208,1.0,1.0,1.0,1.0,216,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16011,1.0,31113.640895843506
0,10,2,86,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,208,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16011,1.0,29578.354386329647
0,7,3,97,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,100,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16011,1.0,29949.35096311569
0,20,5,82,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6121,1.0,1.0,1.0,1.0,16011,1.0,28663.144623041157
0,13,1,85,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16012,1.0,31848.51576066017
0,19,3,84,1.0,1.0,1.0,9339,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16011,1.0,56680.35048794745
0,8,5,80,1.0,1.0,1.0,9340,1.0,1.0,1.0,1.0,209,1.0,1.0,1.0,1.0,216,1.0,1.0,1.0,1.0,99,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16014,1.0,29523.187976360317
0,18,1,98,1.0,1.0,1.0,9340,1.0,1.0,1.0,1.0,208,1.0,1.0,1.0,1.0,215,1.0,1.0,1.0,1.0,100,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,6122,1.0,1.0,1.0,1.0,16013,1.0,31678.597804307934
