,Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_nerisbotnet,Recall_label_nerisbotnet,F1_score_label_nerisbotnet,Num_Obs_label_nerisbotnet,AUC_label_nerisbotnet,Precision_label_scan,Recall_label_scan,F1_score_label_scan,Num_Obs_label_scan,AUC_label_scan,Precision_label_anomaly_sshscan,Recall_label_anomaly_sshscan,F1_score_label_anomaly_sshscan,Num_Obs_label_anomaly_sshscan,AUC_label_anomaly_sshscan,Precision_label_anomaly_udpscan,Recall_label_anomaly_udpscan,F1_score_label_anomaly_udpscan,Num_Obs_label_anomaly_udpscan,AUC_label_anomaly_udpscan,Precision_label_anomaly_spam,Recall_label_anomaly_spam,F1_score_label_anomaly_spam,Num_Obs_label_anomaly_spam,AUC_label_anomaly_spam,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
0,11.0,2.0,95.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,132.0,1.0,1.0,1.0,1.0,112.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,8012.0,1.0,13774.282580852507
0,6.0,4.0,89.0,0.999108734402852,1.0,0.999554168524298,4484.0,0.9994329458463282,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3193.0,1.0,0.9995011315768804,1.0,0.9997504545828176,8011.0,0.9996826025683356,12980.855863094328
0,17.0,4.0,89.0,0.9975512021371328,0.9993309545049064,0.9984402852049912,4484.0,0.9981065203363534,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,0.9977994341402074,0.9937382592360676,0.9957647058823528,3194.0,0.9961426871107694,0.9977522445115732,0.9971293060409386,0.9974386806599368,8012.0,0.9974025686245638,17504.939880609512
0,8.0,1.0,79.0,0.9830059589494592,0.9933095450490632,0.9881308929561844,4484.0,0.9857482569437952,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3193.0,1.0,0.9904914799013446,0.9962565510356876,0.9933589872742116,8014.0,0.9920258527746416,11993.49709844589
0,16.0,4.0,87.0,0.9988861661840054,1.0,0.9994427727627326,4484.0,0.9992913832199546,1.0,1.0,1.0,132.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3194.0,1.0,0.999376631199336,1.0,0.9996881419206308,8012.0,0.9996034151720266,13960.076777219772
0,13.0,1.0,98.0,0.9997770345596432,1.0,0.999888504850039,4484.0,0.999858316803627,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3194.0,1.0,0.999875230620921,1.0,0.9999376083548702,8013.0,0.9999207154058984,14562.863126993181
0,10.0,2.0,82.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,8013.0,1.0,12841.524601697922
0,2.0,3.0,86.0,0.9937791601866252,0.9975468331846564,0.9956594323873122,4484.0,0.9948051626240744,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3194.0,1.0,0.9965184416221702,0.9986270594108836,0.9975707557195092,8012.0,0.9970926546687904,12495.327142477036
0,15.0,4.0,80.0,0.9788453063023358,0.9906333630686888,0.9847040567501664,4484.0,0.9817112393574736,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,0.99015873015873,0.9765184721352536,0.9832912988650694,3194.0,0.9850421335354558,0.9842373112314851,0.9853969046430354,0.9847785071196676,8012.0,0.9838015191951022,12855.805143117903
0,8.0,2.0,88.0,0.9995541685242978,1.0,0.9997770345596432,4484.0,0.999716553287982,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3194.0,1.0,0.999750485729275,1.0,0.9998752150481078,8012.0,0.9998413660688108,13011.255518198013
0,11.0,3.0,87.0,0.9993314018275016,1.0,0.9996655891204994,4484.0,0.9995748299319728,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3193.0,1.0,0.9996258120063052,1.0,0.9998128434368846,8012.0,0.999762049103216,13304.393020391464
0,20.0,3.0,90.0,0.998663101604278,0.9995539696699376,0.9991083370485956,4484.0,0.9989268856567312,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3194.0,1.0,0.9992518841374745,0.9997504055909148,0.9995010337359168,8013.0,0.9993994952308476,13182.69139933586
0,6.0,3.0,84.0,0.988495575221239,0.9964317573595004,0.9924478009773436,4484.0,0.9908462641672784,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3193.0,1.0,0.9935614277698496,0.99800299550674,0.9957733324491274,8012.0,0.9948770155424459,12584.92414021492
0,4.0,5.0,87.0,0.9971072541166001,0.9993309545049064,0.9982178658944086,4484.0,0.9978225512530202,1.0,1.0,1.0,132.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3193.0,1.0,0.9983808422742272,0.9996255149169893,0.9990024854163684,8011.0,0.9987812158055852,13618.612722635271
0,9.0,2.0,90.0,0.9959955506117908,0.9984388938447816,0.9972157255819132,4484.0,0.9966691493876784,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3194.0,1.0,0.9977591475032159,0.9991264195682016,0.9984419460263696,8013.0,0.998136087090272,13584.758502244951
0,7.0,3.0,93.0,0.9997770345596432,1.0,0.999888504850039,4484.0,0.9998583569405098,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3193.0,1.0,0.9998752461898478,1.0,0.9999376161402016,8014.0,0.9999207477565818,13271.51980519295
0,17.0,1.0,97.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3193.0,1.0,1.0,1.0,1.0,8013.0,1.0,18304.50573706627
0,10.0,5.0,77.0,0.9862831858407081,0.9942016057091884,0.9902265659706796,4484.0,0.9883114634726832,1.0,1.0,1.0,132.0,1.0,1.0,1.0,1.0,112.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3194.0,1.0,0.9923222825252448,0.996754462613906,0.9945295121473634,8011.0,0.9934575711161542,11763.490718126297
0,14.0,4.0,88.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,112.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,8011.0,1.0,14016.065749406816
0,18.0,4.0,95.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3193.0,1.0,1.0,1.0,1.0,8011.0,1.0,18081.08481025696
0,13.0,3.0,89.0,0.990901020861074,0.9957627118644068,0.9933259176863182,4484.0,0.9920706983358316,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3194.0,1.0,0.9949076607015797,0.9976285571642536,0.9962647796936408,8012.0,0.9955622829927444,12826.451437473295
0,10.0,1.0,88.0,0.9984413270986418,1.0,0.9992200557103064,4484.0,0.9990082176253896,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3193.0,1.0,0.999127781194348,1.0,0.9995635504561357,8013.0,0.9994450078412888,13441.11081314087
0,1.0,4.0,86.0,0.9993314018275016,1.0,0.9996655891204994,4484.0,0.9995748299319728,1.0,1.0,1.0,132.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3194.0,1.0,0.9996258120063052,1.0,0.9998128434368846,8012.0,0.999762049103216,12607.9962079525
0,8.0,4.0,71.0,0.9757281553398058,0.9861730597680642,0.9809228039041704,4484.0,0.9774969607230344,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,0.9786624203821656,0.9621164683782092,0.9703189137985476,3194.0,0.9741051416195736,0.9779097377988424,0.9771592611083376,0.9774908216898228,8012.0,0.9770828999269848,10645.364571332932
0,12.0,4.0,88.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,112.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3193.0,1.0,1.0,1.0,1.0,8011.0,1.0,13039.16404056549
0,3.0,4.0,70.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,8012.0,1.0,9800.739316701889
0,15.0,1.0,86.0,0.999108734402852,1.0,0.999554168524298,4484.0,0.9994329458463282,1.0,1.0,1.0,132.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3194.0,1.0,0.9995011315768804,1.0,0.9997504545828176,8011.0,0.9996826025683356,13953.173110723495
0,3.0,5.0,84.0,0.997106610282662,0.9991079393398752,0.998106271582934,4484.0,0.9977110436705048,1.0,1.0,1.0,132.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3193.0,1.0,0.9983804819008184,0.9995006865559856,0.9989400226910344,8011.0,0.9987188016250834,12247.99539589882
0,3.0,3.0,91.0,0.9997770345596432,1.0,0.999888504850039,4484.0,0.999858316803627,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3194.0,1.0,0.999875230620921,1.0,0.9999376083548702,8013.0,0.9999207154058984,13095.880061388016
0,19.0,5.0,101.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3193.0,1.0,1.0,1.0,1.0,8014.0,1.0,18262.16992235184
0,1.0,5.0,80.0,0.9884700665188472,0.9942016057091884,0.9913275517011342,4484.0,0.9897353637611096,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3194.0,1.0,0.9935487619504006,0.9967556775642624,0.9951475844556884,8014.0,0.9942567221243844,11905.104243755342
0,15.0,5.0,80.0,0.9893569844789356,0.9950936663693132,0.9922170335779408,4484.0,0.9907460397587567,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,0.99906073888541,0.9995301487862176,3194.0,0.9995303694427052,0.9940442678651624,0.9968800698864344,0.9954574408819,8013.0,0.9946343744263404,13167.904750347136
0,20.0,2.0,94.0,0.9975517471622524,0.9995539696699376,0.9985518547398908,4484.0,0.9982184696748668,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3194.0,1.0,0.9986299805660226,0.9997504055909148,0.999189631430634,8013.0,0.9990030722603398,14037.241723060608
0,7.0,1.0,97.0,0.9995541685242978,1.0,0.9997770345596432,4484.0,0.9997164729231642,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3193.0,1.0,0.9997504545828176,1.0,0.9998751994714068,8011.0,0.9998413012841678,13416.588794708252
