Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_nerisbotnet,Recall_label_nerisbotnet,F1_score_label_nerisbotnet,Num_Obs_label_nerisbotnet,AUC_label_nerisbotnet,Precision_label_scan,Recall_label_scan,F1_score_label_scan,Num_Obs_label_scan,AUC_label_scan,Precision_label_anomaly_sshscan,Recall_label_anomaly_sshscan,F1_score_label_anomaly_sshscan,Num_Obs_label_anomaly_sshscan,AUC_label_anomaly_sshscan,Precision_label_anomaly_udpscan,Recall_label_anomaly_udpscan,F1_score_label_anomaly_udpscan,Num_Obs_label_anomaly_udpscan,AUC_label_anomaly_udpscan,Precision_label_anomaly_spam,Recall_label_anomaly_spam,F1_score_label_anomaly_spam,Num_Obs_label_anomaly_spam,AUC_label_anomaly_spam,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
18.0,1.0,75.0,0.9818904593639576,0.9915254237288136,0.9866844207723036,4484.0,0.9841479809862198,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,7.0,1.0,0.9806349206349206,0.967125860989355,0.9738335435056746,3194.0,0.9772351296648021,0.9821493332038834,0.9821562266034439,0.9821209484277681,8014.0,0.9820574682919376,14112.647216320038
