Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
20.0,4.0,31.0,1.0,1.0,1.0,3.0,1.0,0.9996091205211727,1.0,0.999804522056428,7672.0,0.998159509202454,1.0,0.992,0.9959839357429718,125.0,0.996,1.0,0.9970845481049563,0.9985401459854015,686.0,0.9985422740524781,0.9996466147346732,0.9996464765496111,0.9996461024429381,8486.0,0.9981592923169018,7706.938488960266
