Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Accuracy_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Accuracy_dos,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Accuracy_scan,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
20.0,4.0,33.0,0.9616197859934644,0.9854235062376888,0.9733761390537341,15230.0,0.9752928860722002,0.9746792499383173,0.8031364098880709,0.9809196578697273,0.8831698808661885,13679.0,0.9027297675851704,0.8905132000986923,0.989247311827957,0.026173541963015648,0.05099778270509978,3515.0,0.5130694753296346,0.8943992104613866,0.8977540276528082,0.8795336787564767,0.8353274304331788,32424.0,0.894571624459068,0.9304684266432999,0.0,1.8258211612701416,0.0037260055541992188,3.5536859035491943
