Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Accuracy_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Accuracy_dos,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Accuracy_scan,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
16.0,3.0,47.0,0.9618638636072299,0.9853578463558765,0.9734691229891023,15230.0,0.9753753694060544,0.9747709958979737,0.8038148768237264,0.9827472768477228,0.8843206262539881,13679.0,0.9038522982616761,0.891527619282608,0.9896907216494846,0.02731929425156517,0.05317086679590141,3514.0,0.5136423514739095,0.8945501650063227,0.8982001523204562,0.8804243900934522,0.8361163068060676,32423.0,0.8951578104140577,0.9309569704075857,0.0,2.6634886264801025,0.0053806304931640625,4.69535756111145
