,Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Accuracy_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Accuracy_dos,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Accuracy_scan,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
0,18.0,3.0,33.0,0.9604581227205836,0.9856204858831256,0.9728766324249004,15230.0,0.974840947756636,0.974187380497132,0.8029757619390449,0.9784340960596536,0.8820641249546908,13679.0,0.9016297007209242,0.889625609079134,0.9791666666666666,0.026727324424225197,0.05203432050927208,3517.0,0.5133290709083664,0.8943748843520631,0.8960529150454991,0.8785850860420649,0.8346904022178979,32426.0,0.8938999152803246,0.929858107069358,0.0,2.1763563156127934,0.026571273803710938,3.6325163841247563
0,11.0,4.0,48.0,0.9644715708319948,0.9856214299783336,0.9749318093258864,15231.0,0.9767295238759878,0.9761912104857364,0.8035948883315419,0.9837707434754004,0.8846014790468365,13679.0,0.9041599903229982,0.8917193523515806,0.9793814432989691,0.027027027027027032,0.05260243632336655,3515.0,0.5134789234062842,0.8944641480339245,0.8982194833006987,0.8809252120277563,0.8368403263963267,32425.0,0.8958966939570255,0.9316958775039251,0.0,2.1204607486724854,0.005466222763061523,3.7255160808563232
0,20.0,2.0,40.0,0.9610580926151284,0.9851618409822074,0.9729607054856698,15231.0,0.9748993058805064,0.974278312361214,0.8032198216530014,0.9812107033191988,0.8833382696547866,13678.0,0.9029066426016671,0.8906674068591167,0.9793814432989691,0.027027027027027032,0.05260243632336655,3515.0,0.5134789222097672,0.8944608931655563,0.8964607174434571,0.8796262028127313,0.8353800555535109,32424.0,0.8945079816475119,0.9303544228370828,0.0,2.3262689113616943,0.008018255233764648,3.911266803741455
0,1.0,4.0,40.0,0.9608659450457951,0.9849648742695818,0.9727661781870056,15231.0,0.9747146111489821,0.974094063222822,0.8031255613436321,0.9805541340741284,0.8830151415404871,13679.0,0.9025783579791318,0.8903932151117965,0.9896907216494846,0.027311522048364158,0.053156146179402,3515.0,0.5136384659705675,0.8945258288357749,0.8974453862516573,0.8792906707787201,0.8352138669211782,32425.0,0.8943002870961676,0.9301580186528547,0.0,126.35361123085022,0.003919601440429688,143.52974605560303
0,3.0,5.0,57.0,0.9632862644415918,0.9854882132773,0.974260767957415,15229.0,0.9761103972051266,0.975542053480554,0.8035970363288719,0.9831859054024416,0.8843662666447477,13679.0,0.9039115613226464,0.8915276192826079,0.9895833333333334,0.027027027027027032,0.05261700360011077,3515.0,0.5134962172633405,0.8944884803997163,0.8987655614159796,0.8806094439132715,0.8364189669158119,32423.0,0.8954979702695617,0.9313099727115676,0.0,222.0631575584412,0.004920721054077149,228.16618967056274
0,12.0,4.0,67.0,0.9618095604254774,0.9854901188365832,0.973505853357979,15231.0,0.9754144400521968,0.9748041694936164,0.8033130008372205,0.9820162292565248,0.8837209302325583,13679.0,0.9032874126492791,0.8909825448713995,0.9696969696969696,0.027303754266211604,0.053112033195020746,3516.0,0.5135999919722618,0.8944365632517116,0.8958025812233187,0.8801270585332758,0.8358301414254066,32426.0,0.89491221321899,0.9307293990392328,0.0,3.0177552700042725,0.011557340621948242,5.127303838729858
0,9.0,4.0,57.0,0.9624855713736052,0.985424463265708,0.9738199513381997,15231.0,0.9757004833485688,0.975111796453354,0.8034356856407494,0.9812851816653264,0.8834989797933258,13679.0,0.9030505712018084,0.8908249807247495,0.97,0.02759601706970128,0.05366528354080221,3515.0,0.5137461233740067,0.8944949884348496,0.8962024512404376,0.8798457979953741,0.8359681633021107,32425.0,0.8949742621129138,0.930814882574044,0.0,184.19060826301572,0.011324405670166016,187.15171360969543
0,2.0,5.0,41.0,0.962989095574086,0.98562237394958,0.9741742910907794,15232.0,0.9760320779832814,0.9754517979399248,0.8032580703120321,0.9804810293150084,0.8830655780879642,13679.0,0.9026264964145853,0.8904582742243878,1.0,0.02788051209103841,0.05424854691392195,3515.0,0.5139402560455192,0.8946215999506569,0.8996181165602529,0.8796336273360883,0.8360192588343442,32426.0,0.8949746640441759,0.9308349917708906,0.0,126.47942209243773,0.020177364349365238,142.41809153556827
0,4.0,2.0,34.0,0.9596340839303992,0.9849638870650032,0.9721340159419352,15230.0,0.9741314520534112,0.9734756191592387,0.8029166416611655,0.978140078958912,0.8819089680630171,13678.0,0.9014733470281358,0.8894920272645961,0.96875,0.02645803698435277,0.051509277208529484,3515.0,0.5131771297416575,0.8943651111865034,0.8945093659717299,0.8781729019523178,0.8342660160179379,32423.0,0.8935074504662192,0.9294697897955436,0.0,222.95148062705996,0.011304616928100586,232.65967178344727
0,8.0,4.0,45.0,0.9605069448889458,0.9852921864740644,0.9727417106926391,15230.0,0.9747037877816408,0.9740624228966198,0.8033758304902137,0.9812120769062066,0.8834331600078983,13679.0,0.9029826722221084,0.8907599309153713,0.9894736842105264,0.0267425320056899,0.0520775623268698,3515.0,0.5133539703509719,0.8944608931655563,0.8973568577576573,0.8796570441648162,0.8352575586348348,32424.0,0.8944324533377829,0.9302894718475146,0.0,226.85855150222775,0.019351959228515625,233.32245302200317
0,15.0,5.0,50.0,0.9630437572180162,0.9854901188365832,0.9741376512963624,15231.0,0.975996004460455,0.9754209584901006,0.8039988063264697,0.9847942101030775,0.8852599066833147,13679.0,0.9048097577426361,0.8923086412138408,0.9791666666666666,0.0267349260523322,0.05204872646733112,3516.0,0.5133328729189368,0.8944057238018873,0.8976984252737735,0.8812372787269475,0.8366608324392493,32426.0,0.8957986246000644,0.9315751880223984,0.0,2.1628081798553467,0.003795146942138672,3.8895652294158936
0,15.0,4.0,33.0,0.960873463114754,0.9852912206973538,0.972929161938726,15229.0,0.9748757173752008,0.974245088060208,0.8031010536398467,0.9808437522848578,0.8831177380599716,13677.0,0.9026871343583912,0.8904722247925727,1.0,0.027311522048364158,0.05317086679590141,3515.0,0.5136557610241821,0.8945436599734742,0.8985581900745435,0.8795533758983375,0.8353238674747441,32421.0,0.8944182547276966,0.930263965619928,0.0,2.359767436981201,0.003742694854736328,3.630136251449585
0,1.0,3.0,36.0,0.9625922361244786,0.9849648742695818,0.9736500519210799,15231.0,0.9755278625986424,0.9749568221070812,0.8034453882043306,0.9820149144611784,0.883800500065798,13678.0,0.9033620928861958,0.8910683444362201,0.9891304347826086,0.02588904694167852,0.05045744385916274,3515.0,0.5129272278189662,0.8943683691093017,0.8983333902828656,0.8797495682210709,0.8356663303687056,32424.0,0.8949355658623543,0.93083225358163,0.0,128.47394800186154,0.010581254959106444,145.70003962516785
0,5.0,5.0,45.0,0.9613142893742396,0.985424463265708,0.9732200752172222,15231.0,0.9751479650282244,0.9745258288357748,0.8029595015576324,0.97982308648293,0.882618287181851,13679.0,0.9021861618267633,0.8900539707016191,0.9797979797979798,0.02759601706970128,0.05368013281682346,3515.0,0.5137634184276214,0.8945258288357749,0.896513519267719,0.8792289899768697,0.8353164589929125,32425.0,0.8943519376637246,0.9302177163479688,0.0,211.45314073562625,0.007124900817871094,219.7121970653534
0,20.0,4.0,33.0,0.9616197859934644,0.9854235062376888,0.973376139053734,15230.0,0.9752928860722002,0.9746792499383172,0.8031364098880709,0.9809196578697272,0.8831698808661885,13679.0,0.9027297675851704,0.8905132000986923,0.989247311827957,0.026173541963015648,0.05099778270509978,3515.0,0.5130694753296346,0.8943992104613866,0.8977540276528082,0.8795336787564767,0.8353274304331788,32424.0,0.894571624459068,0.9304684266433,0.0,1.8258211612701416,0.0037260055541992188,3.5536859035491943
0,2.0,3.0,41.0,0.9610555982577504,0.9852255565040384,0.972990499659544,15229.0,0.9749321920010012,0.9743083613484256,0.8032796696391167,0.9812120769062066,0.8833750164538633,13679.0,0.9029246470745288,0.8906948770934213,0.96875,0.02645803698435277,0.051509277208529484,3515.0,0.5131771297416575,0.8943651111865034,0.8953253726324141,0.8795916479042655,0.8352840353691999,32423.0,0.8944936067099792,0.9303658089799414,0.0,127.82935571670531,0.020769834518432617,146.03975629806519
0,6.0,5.0,62.0,0.9638979893364168,0.9852265265922522,0.9744455628795012,15230.0,0.9762713034240704,0.9757286044718582,0.8034903179536218,0.9828203816068426,0.8841537601525763,13679.0,0.903711481745489,0.8913492675404779,0.979591836734694,0.027303754266211604,0.0531267293857222,3516.0,0.5136172858293596,0.8944641480339245,0.897929231606489,0.8803392444101773,0.8364514661002959,32425.0,0.8954929741533126,0.9313199451435584,0.0,234.66465878486636,0.016470670700073242,239.74536991119385
0,5.0,4.0,35.0,0.9597671741077142,0.9852265265922522,0.9723302229134266,15230.0,0.9743209350229916,0.973660672979058,0.8033307374348531,0.9804064921772188,0.8830792532349939,13678.0,0.9026332274169636,0.8904789809702989,0.9782608695652174,0.025604551920341397,0.04990296645411699,3515.0,0.5127676834598248,0.8943034265798969,0.8957776530492596,0.8791598556580206,0.8346777364156912,32423.0,0.8940413759482675,0.9299663848382672,0.0,209.41768527030945,0.00545191764831543,217.19532990455627
0,9.0,3.0,63.0,0.9618046654703922,0.9854882132773,0.9735024162423378,15229.0,0.9754104630835079,0.9748002837666944,0.8032894736842106,0.9819418043573622,0.8836765576682676,13678.0,0.9032314794608663,0.8909348878813115,1.0,0.027603870233352302,0.05372472999169205,3514.0,0.5138019351166762,0.8946053483853058,0.8990690192005563,0.8801702600166559,0.8359145292844741,32421.0,0.8949269337270435,0.9307265078853071,0.0,200.16618204116818,0.011691808700561523,204.55484008789062
0,6.0,2.0,27.0,0.9594758708852668,0.9856204858831256,0.9723724696356276,15230.0,0.9743725066535386,0.9736915152823612,0.8029657201176682,0.9778476385436468,0.8818196802373496,13678.0,0.901380474379852,0.8894303426579897,0.979591836734694,0.027311522048364158,0.05314143371159701,3515.0,0.5136211685238362,0.8944884803997163,0.8956311241857486,0.8784504826820467,0.8345173006302112,32423.0,0.8936296398316718,0.9295585545209064,0.0,200.20620846748352,0.006341934204101562,207.57512259483337
0,13.0,5.0,58.0,0.9629748459958932,0.9853578463558764,0.9740377750373208,15230.0,0.9759007899996888,0.9753276792598304,0.8034070531978482,0.9826010673294832,0.8840146009405111,13679.0,0.9035751522500398,0.8912259059367772,0.9595959595959596,0.0270193401592719,0.05255878284923928,3516.0,0.5134404874721435,0.8943716268311488,0.8952922553323118,0.8802775636083269,0.8361396367180131,32425.0,0.8952422603940049,0.9310695562798678,0.0,2.817668437957764,0.0036728382110595694,4.718885660171509
0,9.0,5.0,30.0,0.96137339055794,0.9854235062376888,0.9732498946207968,15230.0,0.9751786058752996,0.9745574538950224,0.8033748204882719,0.981504495942686,0.8835510512980816,13679.0,0.903111558794408,0.8908591870721027,0.979591836734694,0.02729599090133637,0.053112033195020746,3517.0,0.5136134041469219,0.8944365632517116,0.8966972613782895,0.8798495034848578,0.8356098731427893,32426.0,0.8947144736512133,0.9305590031375056,0.0,2.172713041305542,0.011437654495239258,4.1380908489227295
0,14.0,4.0,28.0,0.9576736465781408,0.9849638870650032,0.9711270796918496,15230.0,0.9732008407581167,0.972488665453536,0.8025454763762983,0.9773358678169324,0.881358167133674,13678.0,0.9009378725587728,0.8889985504117448,0.9587628865979382,0.02645803698435277,0.05149501661129568,3515.0,0.5131598334914845,0.8943342688832002,0.8923492030241447,0.8778336366159825,0.8335591221401465,32423.0,0.8928425451169719,0.9287946674432856,0.0,2.1256675720214844,0.031870126724243164,4.105769395828247
0,13.0,2.0,28.0,0.9572540512951384,0.98516086671044,0.9710069893864872,15230.0,0.9730968925851842,0.9723661485319516,0.8027263992313236,0.977262757713116,0.8814375206066601,13678.0,0.901012686868934,0.8890944979027879,0.96,0.027303754266211604,0.05309734513274337,3516.0,0.5135826921324139,0.8943992104613866,0.8923646339104059,0.877960769800148,0.8336858228688879,32424.0,0.8928594235937328,0.9287835741561248,0.0,2.1334688663482666,0.00383758544921875,3.67499303817749
0,10.0,1.0,30.0,0.9600818833162744,0.9854882132773,0.9726191633453226,15229.0,0.9745971863804052,0.9739374498797112,0.8033808895815849,0.979821611346688,0.8828722002635045,13678.0,0.9024161407138904,0.8903213867127259,0.9787234042553192,0.026173541963015648,0.05098365198115822,3515.0,0.5130521772844794,0.8943618530627352,0.8959948052149129,0.8790944420455247,0.8348390207422091,32422.0,0.8941079183032117,0.9300348919002622,0.0,2.351601839065552,0.018999338150024414,3.844944715499878
0,17.0,5.0,58.0,0.9617924225911918,0.9851598923107231,0.9733359283768004,15229.0,0.9752483188435086,0.9746476266847608,0.8031599736668861,0.9810658673879671,0.8832433855469265,13679.0,0.9027981919099458,0.8905715078802084,0.9787234042553192,0.026173541963015648,0.05098365198115822,3515.0,0.5130521784811618,0.8943651111865034,0.8967021820740845,0.8794682786910526,0.8353337649465029,32423.0,0.8945751942190798,0.930473112571204,0.0,3.3643579483032227,0.017757415771484375,4.992504835128784
0,18.0,4.0,43.0,0.9607554417413572,0.9852931521239576,0.9728695990405496,15231.0,0.9748205902529756,0.9741865844255976,0.8029668620648402,0.9813582864244462,0.8832450570780009,13679.0,0.902820400013674,0.8905474171164225,0.9789473684210528,0.02645803698435277,0.0515235457063712,3515.0,0.5131944283849471,0.8944024672320741,0.8961619071502718,0.8796915959907479,0.8351824598894213,32425.0,0.8944040424889192,0.9302531583174268,0.0,2.5245287418365483,0.030778169631958008,4.102816343307495
0,19.0,3.0,36.0,0.9605659048716472,0.9852265265922522,0.9727399435998834,15230.0,0.9747000377523316,0.9740624228966198,0.803077475751407,0.9805541340741284,0.882986076824331,13679.0,0.9025470056873708,0.890358993338268,0.9793814432989691,0.027027027027027032,0.05260243632336655,3515.0,0.5134789222097672,0.8944608931655563,0.8961646094002763,0.8793794719960523,0.8351250138657439,32424.0,0.8942604390985964,0.930120324761492,0.0,2.3267529010772705,0.0039017200469970703,3.757588624954224
0,1.0,2.0,64.0,0.962421444145184,0.9854235062376888,0.9737866597456528,15230.0,0.9756709249229624,0.9750801875154208,0.803479612579218,0.9825266851878929,0.8840284173135113,13678.0,0.9035913058927836,0.8912533925487294,0.9696969696969696,0.027303754266211604,0.053112033195020746,3516.0,0.5135999883825869,0.8944300518134715,0.8961610930373872,0.8803047125585985,0.8360860297512395,32424.0,0.8951581429722237,0.9309724654983206,0.0,126.83036565780641,0.013690710067749023,143.84286952018738
0,16.0,4.0,72.0,0.9614201486798256,0.9850295469468155,0.9730816630991764,15230.0,0.9750086666919724,0.9744016777695534,0.8033835485413677,0.9824548578112436,0.8839411977505178,13679.0,0.9034973675559286,0.8911608684924747,0.9791666666666666,0.0267425320056899,0.05206314040432013,3515.0,0.5133366746990988,0.8944300518134715,0.8966717017710476,0.8800579817419195,0.8356300059076912,32424.0,0.8947909232692951,0.9306146281971136,0.0,3.1508326530456543,0.004288196563720703,5.096854209899902
0,5.0,1.0,54.0,0.9624735390339342,0.985096185411332,0.9736534717715768,15231.0,0.9755363444213808,0.974957594448728,0.8032747699294849,0.9826741720886031,0.8839640943017788,13679.0,0.9035316875592914,0.8911642251349268,0.98989898989899,0.02788051209103841,0.05423353624792473,3515.0,0.5139229609919045,0.8945875096376253,0.8982860447304927,0.8803084040092521,0.8361477796273978,32425.0,0.8951192975757022,0.9308955945426519,0.0,223.4329392910004,0.008694648742675781,232.84539413452148
0,8.0,3.0,38.0,0.9623524884556184,0.9852265265922522,0.9736551813639608,15230.0,0.9755433551886468,0.9749568221070812,0.8035159052858168,0.9823817530521236,0.8839917113442753,13679.0,0.9035408365153924,0.8912225511966445,0.9587628865979382,0.02645803698435277,0.05149501661129568,3515.0,0.5131598358846838,0.8943375277572169,0.8949535533547838,0.8800888230940045,0.8358591171675356,32424.0,0.8950412418378918,0.930891379489772,0.0,222.8605139255524,0.004890680313110352,228.89047241210938
0,5.0,3.0,52.0,0.9611296106557377,0.985489166119501,0.973156973351488,15230.0,0.9750941032691136,0.9744641480339244,0.8033267516304673,0.981504495942686,0.8835219794682811,13679.0,0.90308021127018,0.8908249807247495,0.9896907216494846,0.027303754266211604,0.05314143371159701,3516.0,0.5136345814812326,0.8944949884348496,0.8976549940835662,0.8799074787972244,0.8355812842627527,32425.0,0.8946756080567898,0.9305081963061664,0.0,216.22874426841736,0.022283315658569336,224.964150428772
0,20.0,5.0,40.0,0.9609349983989752,0.9851618409822074,0.9728976204370096,15231.0,0.9748421744168918,0.9742174248265228,0.8032188584420247,0.9814313911835658,0.8834271049254763,13679.0,0.9029903141770812,0.8907324595219738,0.98,0.02788051209103841,0.05421853388658368,3515.0,0.5139056659382898,0.8945566692367001,0.8964666684731919,0.8798149575944487,0.8355645696765776,32425.0,0.8945629632057073,0.9303624241696484,0.0,1.8445851802825928,0.003659486770629883,3.3616666793823238
0,4.0,1.0,27.0,0.9573178512185784,0.9851618409822074,0.9710402847435692,15231.0,0.9731264596326646,0.9723978411719352,0.8025944387724461,0.9769720008772572,0.8812396966699636,13679.0,0.9008139637374656,0.8889128758673863,0.9789473684210528,0.02645803698435277,0.0515235457063712,3515.0,0.5131944283849471,0.8944024672320741,0.8943900545837612,0.8777794911333847,0.8334771827551466,32425.0,0.8927618113308557,0.9287233745628516,0.0,220.15635991096497,0.008893966674804688,225.17342114448547
0,9.0,2.0,38.0,0.9611196515500896,0.9851618409822074,0.9729922510780404,15231.0,0.9749294141516828,0.9743099460292984,0.8034121520502844,0.9811389721470868,0.8834254870984729,13679.0,0.9029774664426888,0.890763299922899,0.96875,0.02645803698435277,0.051509277208529484,3515.0,0.5131771333313324,0.8943716268311488,0.8954154044920665,0.8795373939861219,0.8353146437495027,32425.0,0.8945195464633294,0.9303988353409118,0.0,211.5604376792908,0.0113372802734375,217.67374682426453
0,10.0,5.0,61.0,0.963597842835131,0.9853597689075629,0.9743573097896652,15232.0,0.9761915745782436,0.97563683463887,0.8037740355905888,0.9840619973680362,0.8848277675519326,13678.0,0.9043949841758038,0.8919385678159502,0.9793814432989691,0.0270193401592719,0.05258787711043455,3516.0,0.5134750799724066,0.8944365632517116,0.8978920852251885,0.8808980447788811,0.8366429323139395,32426.0,0.8957331474346336,0.9315263970948884,0.0,2.5900700092315674,0.015577077865600588,4.455259561538696
