Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Accuracy_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Accuracy_dos,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Accuracy_scan,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
13.0,1.0,49.0,0.9608018958560174,0.9848992186987066,0.9727013357541174,15231.0,0.9746516683268442,0.974031581544535,0.8028851909493595,0.9805541340741283,0.8828698370906698,13679.0,0.9024403105686727,0.8902356279299285,0.989247311827957,0.02618099032441662,0.05101192126420848,3514.0,0.5130732001085936,0.8944300518134715,0.8972629921213524,0.8791635825314582,0.8349138427632823,32424.0,0.8941629593429755,0.9300529044852838,0.0,2.406310558319092,0.003948211669921875,3.754697322845459
