Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_backdoor,Recall_label_backdoor,F1_score_label_backdoor,Num_Obs_label_backdoor,AUC_label_backdoor,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_label_shellcode,Recall_label_shellcode,F1_score_label_shellcode,Num_Obs_label_shellcode,AUC_label_shellcode,Precision_label_worm,Recall_label_worm,F1_score_label_worm,Num_Obs_label_worm,AUC_label_worm,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
3.0,2.0,69.0,0.9215718513646827,0.984369511766772,0.9519361413043478,5694.0,0.9690428967721887,0.44871794871794873,0.12455516014234876,0.19498607242339835,281.0,0.5609098085844385,0.0,0.0,0.0,13.0,0.5,0.6076854334226989,0.25213199851687057,0.35639412997903563,2697.0,0.6095659616729283,0.7050183598531212,0.47603305785123967,0.568327577701036,1210.0,0.7298691320358295,0.98255917423029,0.9633571802477753,0.972863436123348,5731.0,0.9769069473154349,0.23076923076923078,0.0084985835694051,0.01639344262295082,353.0,0.5039297417112061,0.0,0.0,0.0,10.0,0.5,0.0,0.0,0.0,0.0,,0.8440560581249644,0.7745809357017763,0.7953732239442691,3997.0,,22.782414197921753
