,AUC_label_analysis,AUC_label_backdoor,AUC_label_background,AUC_label_dos,AUC_label_exploit,AUC_label_fuzzer,AUC_label_generic,AUC_label_reconnaissance,AUC_label_shellcode,AUC_w,Accuracy_label_analysis,Accuracy_label_backdoor,Accuracy_label_background,Accuracy_label_dos,Accuracy_label_exploit,Accuracy_label_fuzzer,Accuracy_label_generic,Accuracy_label_reconnaissance,Accuracy_label_shellcode,Accuracy_w,F1_score_label_analysis,F1_score_label_backdoor,F1_score_label_background,F1_score_label_dos,F1_score_label_exploit,F1_score_label_fuzzer,F1_score_label_generic,F1_score_label_reconnaissance,F1_score_label_shellcode,F1_score_w,Hyper_time,Kfold,Num_Obs_label_analysis,Num_Obs_label_backdoor,Num_Obs_label_background,Num_Obs_label_dos,Num_Obs_label_exploit,Num_Obs_label_fuzzer,Num_Obs_label_generic,Num_Obs_label_reconnaissance,Num_Obs_label_shellcode,Num_Vars_,Precision_label_analysis,Precision_label_backdoor,Precision_label_background,Precision_label_dos,Precision_label_exploit,Precision_label_fuzzer,Precision_label_generic,Precision_label_reconnaissance,Precision_label_shellcode,Precision_w,Recall_label_analysis,Recall_label_backdoor,Recall_label_background,Recall_label_dos,Recall_label_exploit,Recall_label_fuzzer,Recall_label_generic,Recall_label_reconnaissance,Recall_label_shellcode,Recall_w,Rep,Testing_time,Total_Obs,Total_time,Training_time,Unnamed: 0
0,0.5,0.5,0.9676475505511816,0.5661523678680154,0.6220209678506448,0.7282010177220543,0.9773427066500529,0.5025213590174125,0.5,0.8764546608609334,0.99924995312207,0.9991874492155759,0.9623726482905182,0.9819363710231891,0.8504906556659791,0.945434089630602,0.9810613163322708,0.977498593662104,0.9993749609350584,0.9496839294377268,0.0,0.0,0.9491124260355028,0.2082191780821918,0.3847736625514404,0.5667493796526055,0.9733157199471598,0.01098901098901099,0.0,0.798026803779848,0.0,5.0,12.0,13.0,5694.0,281.0,2697.0,1209.0,5731.0,352.0,10.0,73.0,0.0,0.0,0.9149282920469362,0.4523809523809524,0.6280436607892528,0.7084367245657568,0.982574679943101,0.16666666666666666,0.0,0.8486065787301391,0.0,0.0,0.9859501229364244,0.13523131672597866,0.27734519836855764,0.4722911497105046,0.964229628337114,0.005681818181818182,0.0,0.7812363272704544,15.0,0.07012033462524414,15999.0,4.443012952804565,3.3241901397705083,
0,0.5454232778665271,0.5,0.9702063166495352,0.5590034047891604,0.6189858120363392,0.7285967621542133,0.9766442393172592,0.5038978316275039,0.5,0.8765426492614495,0.9993125859267592,0.9991876015498062,0.9655668041494812,0.9816272965879264,0.8496437945256843,0.9450693663292088,0.9803149606299212,0.977440319960005,0.9993125859267592,0.9503786561113058,0.15384615384615385,0.0,0.9532456512515908,0.18784530386740333,0.3779731127197518,0.5659259259259259,0.9722735674676524,0.016348773841961855,0.0,0.7977281345866597,0.0,4.0,11.0,13.0,5695.0,281.0,2697.0,1210.0,5731.0,353.0,11.0,71.0,0.5,0.0,0.9223316912972084,0.41975308641975306,0.6242527754056362,0.7030674846625767,0.9809946714031972,0.21428571428571427,0.0,0.850404593793704,0.09090909090909093,0.0,0.98630377524144,0.1209964412811388,0.2710418984056359,0.4735537190082645,0.9637061594835108,0.0084985835694051,0.0,0.7800274965629296,15.0,0.042051076889038086,16002.0,3.292311429977417,2.211430549621582,
0,0.5,0.5,0.9719229419959936,0.5644368078382367,0.6155398244324387,0.7265895744955917,0.9759404673052732,0.5051864279010757,0.5,0.8763006791683077,0.9993125429660646,0.9991875507780764,0.9676270233110432,0.982001124929692,0.8488219486282107,0.9445659646272108,0.98000124992188,0.9772514217861384,0.9993750390600588,0.9508245611844436,0.0,0.0,0.9559448885864944,0.20441988950276244,0.3702160895600105,0.5615422639644093,0.9717912552891396,0.021505376344086027,0.0,0.7972516963498212,0.0,3.0,11.0,13.0,5695.0,281.0,2697.0,1209.0,5732.0,353.0,10.0,66.0,0.0,0.0,0.9269338611248557,0.4567901234567901,0.6215034965034965,0.6977886977886978,0.9821810406272272,0.21052631578947367,0.0,0.8518995902657851,0.0,0.0,0.9868305531167691,0.13167259786476868,0.26362625139043383,0.4698097601323408,0.9616189811584088,0.0113314447592068,0.0,0.778201362414849,1.0,0.0464322566986084,16001.0,4.216786861419679,3.08681869506836,
0,0.5,0.5,0.970653125017254,0.5644049101671956,0.6160495800917053,0.7227429187691036,0.9757606410927656,0.5038019216818075,0.5,0.8755267272049679,0.9993125,0.9991875,0.96675,0.9819375,0.8481875,0.9440625,0.979625,0.97725,0.999375,0.95022825,0.0,0.0,0.9546848381601364,0.2038567493112948,0.3712140823194408,0.5553899652260308,0.9712876519288356,0.016216216216216217,0.0,0.7961637069067375,0.0,5.0,11.0,13.0,5694.0,281.0,2697.0,1210.0,5731.0,353.0,10.0,66.0,0.0,0.0,0.9268938140919616,0.451219512195122,0.6149228130360206,0.6961394769613948,0.9806153298950738,0.17647058823529413,0.0,0.8492188892202263,0.0,0.0,0.9841938883034772,0.13167259786476868,0.26585094549499444,0.4619834710743802,0.9621357529227011,0.0084985835694051,0.0,0.777125,5.0,0.02895307540893555,16000.0,3.2727034091949463,2.247334241867065,
0,0.5,0.5,0.9685198461839276,0.5643731015279693,0.6132412723930256,0.7356119192370968,0.9776434603631006,0.505250307284058,0.5,0.8759877448350418,0.9993125,0.9991875,0.96375,0.981875,0.8481875,0.9465,0.98125,0.977375,0.999375,0.94992975390625,0.0,0.0,0.9508474576271186,0.20329670329670327,0.36496732026143786,0.5791543756145526,0.9735915492957746,0.021621621621621626,0.0,0.7965001718201515,0.0,4.0,11.0,13.0,5695.0,281.0,2697.0,1209.0,5731.0,353.0,10.0,70.0,0.0,0.0,0.9189189189189191,0.4457831325301205,0.6187943262411347,0.7139393939393941,0.9824125066619293,0.2352941176470588,0.0,0.8502383892398877,0.0,0.0,0.9850746268656716,0.13167259786476868,0.25880608083055245,0.4871794871794872,0.9649275868085848,0.0113314447592068,0.0,0.77925,20.0,0.004127740859985352,16000.0,2.592736959457397,1.9247491359710691,
0,0.5454545454545454,0.5,0.9714978803997159,0.5555400106852119,0.6120098253978552,0.7321687309126029,0.9773462915948968,0.5038019502714101,0.5,0.8763240234059144,0.9993750390600588,0.9991875507780764,0.9668770701831136,0.9816886444597211,0.8468845697143929,0.9457533904130992,0.98106368351978,0.9772514217861384,0.9993750390600588,0.9506959600725848,0.16666666666666669,0.0,0.955000849040584,0.1792717086834734,0.3619791666666666,0.5724137931034483,0.9733204191247689,0.016216216216216217,0.0,0.7964528200655637,0.0,3.0,11.0,13.0,5695.0,281.0,2697.0,1209.0,5732.0,353.0,10.0,70.0,1.0,0.0,0.92454381061976,0.42105263157894735,0.6080489938757655,0.7076735688185141,0.9825777777777778,0.17647058823529413,0.0,0.8489787020815588,0.09090909090909093,0.0,0.987532923617208,0.11387900355871886,0.2576937337782721,0.4805624483043838,0.9642358688066992,0.0084985835694051,0.0,0.7788888194487844,2.0,0.021345853805541992,16001.0,3.739866971969605,2.9637651443481445,
0,0.5,0.5,0.969156429633788,0.5698065187180279,0.610150831651266,0.7237351875806367,0.9776531360515331,0.5010968600976492,0.5,0.874797318030428,0.99924995312207,0.99924995312207,0.9638102381398838,0.9822488905556598,0.8459903743983999,0.9434964685292829,0.9813113319582474,0.9773735858491156,0.9993749609350584,0.9493814971036164,0.0,0.0,0.951044220850596,0.2197802197802198,0.35766423357664234,0.5542406311637081,0.9736726248128909,0.005494505494505495,0.0,0.7934095111917557,0.0,5.0,12.0,12.0,5694.0,281.0,2697.0,1209.0,5731.0,353.0,10.0,69.0,0.0,0.0,0.9170063590412524,0.4819277108433735,0.6022827041264267,0.6862026862026862,0.9827586206896552,0.09090909090909093,0.0,0.8422471379485731,0.0,0.0,0.9877063575693712,0.1423487544483986,0.25435669262143124,0.4648469809760133,0.9647530971907172,0.0028328611898017,0.0,0.7776736046002876,6.0,0.005967140197753906,15999.0,2.707834243774414,2.0717329978942867,
0,0.5,0.5,0.9706420598832376,0.5537921968120744,0.6114874454868964,0.7310616261242163,0.9764778749730816,0.5039297008610848,0.5,0.8754887191284146,0.9993124140517564,0.9992499062382798,0.9664333041630204,0.9816852106513314,0.8467308413551694,0.9458057257157144,0.9802475309413676,0.9774971871483936,0.9993749218652332,0.950223107335848,0.0,0.0,0.9543250829293186,0.17464788732394365,0.3607924921793535,0.5714285714285715,0.9721733004579076,0.016393442622950817,0.0,0.7953637731574321,0.0,4.0,11.0,12.0,5694.0,281.0,2697.0,1209.0,5731.0,353.0,10.0,66.0,0.0,0.0,0.925284512617516,0.4189189189189189,0.607550482879719,0.7100737100737101,0.9813333333333332,0.2307692307692308,0.0,0.8494069177810315,0.0,0.0,0.9852476290832456,0.1103202846975089,0.25658138672599184,0.47808105872622,0.9631826906299076,0.0084985835694051,0.0,0.7772221527690961,5.0,0.0348820686340332,15998.0,3.1134350299835205,1.976227045059204,
0,0.5,0.5,0.9690129654596964,0.5627527023214766,0.6123847507902437,0.7249099034406297,0.9760725843503,0.5040895065360766,0.5,0.8745946110814621,0.9993124570285644,0.9991874492155759,0.9644352772048252,0.9821238827426714,0.8464904056503532,0.9445590349396836,0.9801237577348584,0.9778111131945748,0.9993749609350584,0.9493567127556696,0.0,0.0,0.9517182859567248,0.2011173184357542,0.3627400103788272,0.5598014888337469,0.97196261682243,0.01662049861495845,0.0,0.7942427369966009,0.0,3.0,11.0,13.0,5694.0,281.0,2696.0,1210.0,5731.0,353.0,10.0,68.0,0.0,0.0,0.9207026760794615,0.4675324675324675,0.6036269430051814,0.7006211180124223,0.9823560862591338,0.375,0.0,0.8507559961535831,0.0,0.0,0.984896382156656,0.12811387900355872,0.2592729970326409,0.4661157024793389,0.9617867736869656,0.0084985835694051,0.0,0.7764235264704044,9.0,0.004610300064086914,15999.0,3.2210464477539062,2.3770406246185303,
0,0.4999687304565354,0.5,0.9715071149429731,0.5556036239167641,0.6149559607563698,0.7264962890656649,0.9752121779674556,0.5024174726417444,0.5,0.8755770668006052,0.9992500468720704,0.9991875507780764,0.9669395662771076,0.9818136366477096,0.8483219798762577,0.9446909568151992,0.9793137928879444,0.9772514217861384,0.9993750390600588,0.9502614792281376,0.0,0.0,0.9550743099787684,0.18028169014084508,0.3687906371911573,0.5620979713013361,0.9708241516086382,0.010869565217391306,0.0,0.7957506685171608,0.0,2.0,11.0,13.0,5695.0,281.0,2696.0,1210.0,5732.0,353.0,10.0,70.0,0.0,0.0,0.9248355263157896,0.4324324324324325,0.6170583115752829,0.7003699136868065,0.9811152681275609,0.13333333333333333,0.0,0.8480912457361277,0.0,0.0,0.9873573309920984,0.11387900355871886,0.2629821958456973,0.4694214876033058,0.9607466852756456,0.0056657223796034,0.0,0.7775139053809137,6.0,0.059123039245605476,16001.0,4.244028091430663,3.204477071762085,
0,0.5,0.5,0.9695212517341666,0.5556671562103029,0.6160069218651519,0.7263444690814429,0.9773431713601044,0.5066347828716091,0.5,0.8758508376923535,0.9993125,0.9991875,0.9649375,0.9819375,0.847625,0.9448125,0.9810625,0.977375,0.9993125,0.9500661484375,0.0,0.0,0.9523890350504964,0.1813031161473088,0.37100103199174395,0.5622211204759544,0.9733157199471598,0.02688172043010753,0.0,0.7963578810925677,0.0,5.0,11.0,13.0,5694.0,281.0,2697.0,1209.0,5731.0,353.0,11.0,67.0,0.0,0.0,0.9214977828871737,0.4444444444444444,0.6098388464800678,0.7017326732673267,0.982574679943101,0.2631578947368421,0.0,0.8493161039488382,0.0,0.0,0.9854232525465402,0.11387900355871886,0.26659251019651464,0.4689826302729528,0.964229628337114,0.0141643059490085,0.0,0.77875,13.0,0.004569530487060547,16000.0,3.0386619567871094,2.224895715713501,
0,0.5,0.5,0.9687417190565696,0.5484227509924439,0.6088206351385189,0.7308615378800765,0.9781038701163576,0.5037700585578655,0.5,0.8747743516527855,0.9992501405986376,0.9991876523151908,0.9638817721677184,0.9814409798162844,0.8455289633193777,0.9454477285508968,0.9816909329500718,0.9771917765418984,0.9993126288820846,0.9496034200204972,0.0,0.0,0.9510335479498476,0.15864022662889518,0.35456919060052217,0.5697387875800887,0.97421001672388,0.016172506738544475,0.0,0.7933313735693946,0.0,5.0,12.0,13.0,5695.0,281.0,2697.0,1209.0,5732.0,353.0,11.0,71.0,0.0,0.0,0.9188083155999344,0.3888888888888889,0.5992939099735216,0.7048780487804878,0.9831231124533664,0.16666666666666666,0.0,0.8438717356251721,0.0,0.0,0.9856014047410008,0.099644128113879,0.2517612161661105,0.47808105872622,0.9654570830425679,0.0084985835694051,0.0,0.7770418046616259,9.0,0.046178579330444336,16003.0,4.063535690307616,3.1296539306640625,
0,0.5454545454545454,0.5,0.96896444532384,0.5521083564007809,0.6156928469984347,0.7226071253539458,0.9773914016247316,0.5051863666337258,0.5,0.8753015467930283,0.9993749609350584,0.9991874492155759,0.9643727732983312,0.9818113632102008,0.8483030189386837,0.9438089880617538,0.9811238202387648,0.9772485780361272,0.9993749609350584,0.9499235609532302,0.16666666666666669,0.0,0.951637536059732,0.17094017094017092,0.3704280155642024,0.5542885473475458,0.9734014444248724,0.021505376344086027,0.0,0.7953003187569012,0.0,4.0,11.0,13.0,5694.0,281.0,2696.0,1210.0,5731.0,353.0,10.0,67.0,1.0,0.0,0.9205515430072226,0.42857142857142855,0.6160483175150993,0.6926889714993805,0.982749422016717,0.21052631578947367,0.0,0.8487106509093159,0.09090909090909093,0.0,0.984896382156656,0.10676156583629894,0.26483679525222553,0.4619834710743802,0.964229628337114,0.0113314447592068,0.0,0.7776736046002876,14.0,0.015277147293090819,15999.0,3.922298192977905,3.1982119083404537,
0,0.4999687304565354,0.5,0.9713684604908926,0.5643095813751323,0.609943663668084,0.7289080192276853,0.9769689847634568,0.5038978091671157,0.5,0.8756804573909036,0.9992500468720704,0.9991875507780764,0.9670645584650959,0.9817511405537154,0.8461346165864634,0.9449409411911756,0.9808761952377976,0.9774389100681208,0.9993750390600588,0.9505190564049844,0.0,0.0,0.9551908851288156,0.20218579234972675,0.35718015665796343,0.5657959586002956,0.9730348960169194,0.016348773841961855,0.0,0.7954130524248673,0.0,2.0,11.0,13.0,5695.0,281.0,2696.0,1210.0,5732.0,353.0,10.0,67.0,0.0,0.0,0.9259808770194526,0.4352941176470588,0.6031746031746031,0.7008547008547008,0.9830840455840456,0.21428571428571427,0.0,0.8487377205367246,0.0,0.0,0.98630377524144,0.13167259786476868,0.2537091988130564,0.4743801652892562,0.9631891137473833,0.0084985835694051,0.0,0.777201424910943,13.0,0.05265498161315918,16001.0,3.670711040496826,2.2295825481414795,
0,0.5454545454545454,0.5,0.9698379484943288,0.5697746190006198,0.6130901870136661,0.7195572839021872,0.9768289276220228,0.5024493520814604,0.5,0.8750013159506838,0.9993749218652332,0.9991873984248032,0.9652456557069634,0.982185273159145,0.8469183647955995,0.9434929366170772,0.9807475934491812,0.9773096637079636,0.9993749218652332,0.9498505298222912,0.16666666666666669,0.0,0.952809370225768,0.21917808219178084,0.364391383337659,0.5493519441674976,0.9728538692050062,0.010899182561307905,0.0,0.7947591907944501,0.0,1.0,11.0,13.0,5694.0,281.0,2696.0,1209.0,5731.0,353.0,10.0,68.0,1.0,0.0,0.9219776609724049,0.4761904761904762,0.6067415730337079,0.6913425345043914,0.9829029385574356,0.14285714285714285,0.0,0.8469561221904185,0.09090909090909093,0.0,0.9857744994731296,0.1423487544483986,0.2603857566765579,0.4557485525227461,0.9630082010120398,0.0056657223796034,0.0,0.776847105888236,10.0,0.004100561141967773,15998.0,3.751676321029663,3.0060532093048096,
0,0.5,0.5,0.9725219953069066,0.5611003308308945,0.6145486868175821,0.7249336279882086,0.976141849415458,0.5051065912867652,0.5,0.8762927536433163,0.9993124140517564,0.9991873984248032,0.9679959994999376,0.9819352419052382,0.8486060757594699,0.944305538192274,0.9800600075009376,0.9771221402675334,0.9993749218652332,0.9509196799056064,0.0,0.0,0.956492182188987,0.19498607242339835,0.3679540709812108,0.5586924219910847,0.9718967491850938,0.021390374331550804,0.0,0.7968323521372085,0.0,5.0,11.0,13.0,5695.0,280.0,2696.0,1209.0,5732.0,352.0,10.0,66.0,0.0,0.0,0.9267248476864812,0.4430379746835443,0.6205985915492958,0.6962962962962963,0.9816693361808152,0.18181818181818185,0.0,0.8505834042076171,0.0,0.0,0.9882352941176472,0.125,0.2614985163204748,0.4665012406947891,0.9623168178646196,0.011363636363636364,0.0,0.7783472934116764,17.0,0.0650637149810791,15998.0,4.273434400558472,3.253452777862549,
