split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_n_estimators,params
0.5713355154866729,0.5337784577397514,0.5061899623124447,0.6011185244342265,0.5499604489823237,0.5524729312593208,0.03230981707351808,24,1388.0312240123749,10.312180215542107,12.603154563903809,0.9287791917984503,9,568,"OrderedDict([('max_features', 9), ('n_estimators', 568)])"
0.5730970448964614,0.540300071324189,0.507903972412859,0.6001551631233442,0.5584211801223428,0.5559718641899875,0.031007038682907703,22,1561.0888957023622,6.087307963681722,6.92165961265564,0.39187177452813743,11,565,"OrderedDict([('max_features', 11), ('n_estimators', 565)])"
0.5710441151284005,0.5530583860680874,0.5184217157768559,0.605466443667936,0.5645450905330354,0.5625035325052173,0.02812421337094863,5,1764.390471792221,13.061824052825632,8.317919921875,0.7622176454582164,14,598,"OrderedDict([('max_features', 14), ('n_estimators', 598)])"
0.5553457730857214,0.41756037877999813,0.48514639018945677,0.5827428403665028,0.5337160809507592,0.5148924095533582,0.058231784867395255,27,952.6547892570495,6.138735488295554,7.862594032287598,0.10824528418524823,6,598,"OrderedDict([('max_features', 6), ('n_estimators', 598)])"
0.5732566802358804,0.5540858768932668,0.5179817984676826,0.6032759009975691,0.5599423125137519,0.5617055641019562,0.02769124166607777,9,1344.5587945461273,14.18962866058212,2.5094475746154785,0.6667603863490914,15,560,"OrderedDict([('max_features', 15), ('n_estimators', 560)])"
0.5533552337679005,0.4146491066638414,0.4876782165837993,0.5818276021852304,0.5353158974112013,0.5145549968373536,0.058596252766866835,28,864.0284015655518,5.006662420335425,10.479122638702393,0.49802231238357403,6,516,"OrderedDict([('max_features', 6), ('n_estimators', 516)])"
0.5707499922121217,0.5304833762920038,0.5048266439217383,0.6015534784479183,0.5504524129246592,0.5516092058118965,0.03315588243539902,25,954.6755059719086,3.849267734850896,7.67433910369873,0.214035999280393,9,506,"OrderedDict([('max_features', 9), ('n_estimators', 506)])"
0.5604539236704259,0.4691332129882068,0.49284596462897406,0.5925530843236138,0.5436796308925654,0.5317255992427496,0.04493972680171975,26,845.2368280887604,18.224658936871748,8.907653522491454,0.8475452957803478,7,519,"OrderedDict([('max_features', 7), ('n_estimators', 519)])"
0.48440832195104505,0.4057366512252379,0.44681740614914345,0.5415949399304864,0.525693396244777,0.48083798289134916,0.05002732713708852,29,678.8166588783264,6.386742350721809,13.34675374031067,1.486223948623567,5,534,"OrderedDict([('max_features', 5), ('n_estimators', 534)])"
0.4393971399048911,0.4046075090189503,0.40692714465258467,0.4927433277716306,0.4697873939482274,0.4426841949027918,0.034580696137588664,30,597.027555847168,6.99755415920008,13.901794004440308,1.7709787994022594,4,578,"OrderedDict([('max_features', 4), ('n_estimators', 578)])"
