,Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
0,18.0,3.0,65.0,0.9689333793579564,0.9887284255019372,0.9787308228730824,2839.0,0.9856432825184104,0.6170212765957447,0.35365853658536583,0.4496124031007752,82.0,0.6756924740524404,0.6545454545454545,0.375,0.4768211920529801,1344.0,0.6675150262960181,0.7363420427553444,0.542907180385289,0.625,571.0,0.7639818615981372,0.9917491749174916,0.986863711001642,0.9893004115226336,3045.0,0.9909086419360248,0.0,0.0,0.0,117.0,0.4999365643237757,0.8904018809232613,0.8320830207551888,0.8534167864961951,7998.0,0.9080809318551548,6.127753734588622
0,11.0,4.0,67.0,0.9723374827109268,0.9904896090172596,0.981329610888152,2839.0,0.9874928665241336,0.6590909090909091,0.3580246913580247,0.46399999999999997,81.0,0.6780651367878782,0.6491002570694088,0.3757440476190476,0.4759660697455231,1344.0,0.6673611297449107,0.7219626168224299,0.5411558669001751,0.6186186186186186,571.0,0.7625677018938141,0.9934188877920368,0.9914614121510672,0.9924391847468772,3045.0,0.9937121352236968,0.5,0.008547008547008548,0.01680672268907563,117.0,0.50421006859728,0.8980798286965525,0.8346880080030011,0.8553772787782344,7997.0,0.909793806437714,25.537314891815186
0,20.0,2.0,64.0,0.9679531357684356,0.9894328989080662,0.9785751611217556,2839.0,0.9857065676481814,0.6756756756756757,0.3048780487804878,0.4201680672268908,82.0,0.6516812572773366,0.6578282828282829,0.3876488095238095,0.4878277153558053,1344.0,0.6734668326465201,0.7238979118329466,0.5464098073555166,0.622754491017964,571.0,0.7651957503596806,0.992765537652088,0.9914614121510672,0.9921130463358528,3045.0,0.9935107262571682,1.0,0.017094017094017096,0.03361344537815126,117.0,0.5085470085470085,0.9053341260040544,0.8362090522630657,0.8563114437295128,7998.0,0.9100606609946621,8.674043893814089
0,1.0,4.0,61.0,0.9720593308037254,0.9926030292356464,0.982223771348902,2839.0,0.9884526774085208,0.65,0.3170731707317073,0.4262295081967213,82.0,0.6576524120678873,0.6556543837357052,0.38392857142857145,0.4842796809009855,1344.0,0.6716036546098529,0.7242990654205608,0.542907180385289,0.6206206206206206,571.0,0.7635106715065917,0.9927512355848436,0.9894909688013136,0.9911184210526316,3045.0,0.9925250564636362,0.2,0.008547008547008548,0.016393442622950817,117.0,0.5040197615686071,0.8944833971747378,0.8357089272318079,0.8562895720091411,7998.0,0.9102217633425308,21.228500366210934
0,3.0,5.0,62.0,0.9709443099273608,0.9887284255019372,0.9797556719022686,2839.0,0.9862262549908448,0.627906976744186,0.3333333333333333,0.4354838709677419,81.0,0.6656564381024539,0.6548223350253807,0.38392857142857145,0.4840525328330206,1344.0,0.6715315934065934,0.72,0.5359019264448336,0.6144578313253012,571.0,0.7599418099043391,0.9907803753704314,0.9881773399014778,0.9894771456757646,3045.0,0.9912632410910014,1.0,0.01694915254237288,0.03333333333333333,118.0,0.5084745762711864,0.9044134561486786,0.8335833958489622,0.8546028774455228,7998.0,0.908811742125687,11.029025554656982
0,12.0,4.0,67.0,0.9642611683848796,0.9883761887988728,0.9761697686554184,2839.0,0.984114479521482,0.55,0.2716049382716049,0.3636363636363637,81.0,0.6346661054994388,0.6482670089858793,0.3757440476190476,0.4757418747056053,1344.0,0.6672921830404086,0.7297921478060047,0.5524475524475524,0.6288557213930348,572.0,0.7683492305244897,0.9924292297564188,0.9901477832512317,0.9912871938188396,3045.0,0.9927534719323148,0.0,0.0,0.0,118.0,0.4998731447418496,0.8867041418021034,0.8331041380172521,0.8524031224011493,7999.0,0.9080591034987742,7.2803101539611825
0,9.0,4.0,63.0,0.973756906077348,0.9933075026417753,0.9834350479511771,2839.0,0.9892865547330628,0.55,0.2682926829268293,0.3606557377049181,82.0,0.6330092599725745,0.647887323943662,0.3764880952380952,0.476235294117647,1344.0,0.6675766795144332,0.7219730941704036,0.563922942206655,0.6332350049164208,571.0,0.7736124272035161,0.9924167490933068,0.9888304862023654,0.9906203718940266,3044.0,0.9920934179447118,0.3333333333333333,0.008547008547008548,0.016666666666666666,117.0,0.5041466007202048,0.8944003552263599,0.8354382893585094,0.8553934859037147,7997.0,0.910136871065836,8.687504291534424
0,2.0,5.0,65.0,0.9593856655290104,0.9901373723141952,0.9745189807592304,2839.0,0.9835421460563614,0.6097560975609756,0.3048780487804878,0.4065040650406505,82.0,0.6514287958260312,0.6531413612565445,0.3712797619047619,0.4734345351043643,1344.0,0.6657360203545141,0.7364864864864865,0.5716783216783217,0.6437007874015749,572.0,0.7779646151398742,0.9917654808959157,0.9888341543513958,0.99029764841309,3045.0,0.9918948818568925,0.5,0.008547008547008548,0.01680672268907563,117.0,0.5042100846895368,0.8940135083840467,0.8343542942867859,0.8528451445499733,7999.0,0.9082073734580738,21.282999753952023
0,4.0,2.0,63.0,0.9650684931506848,0.9926030292356464,0.9786421253689876,2839.0,0.9864177936875904,0.6428571428571429,0.32926829268292684,0.435483870967742,82.0,0.6636868178079279,0.6627906976744186,0.38169642857142855,0.4844192634560907,1344.0,0.6712388979821831,0.7297921478060047,0.5534150612959721,0.6294820717131474,571.0,0.7688319248321541,0.9920896506262359,0.9885057471264368,0.9902944563250536,3045.0,0.991830588541014,0.75,0.02564102564102564,0.04958677685950413,117.0,0.5127570771442884,0.9013139207298844,0.8360840210052514,0.8559410723652731,7998.0,0.9097433437659168,13.871359825134276
0,8.0,4.0,60.0,0.9692785640317568,0.9890806622050018,0.9790794979079498,2839.0,0.9859163000947491,0.5789473684210527,0.2682926829268293,0.36666666666666653,82.0,0.6331358576943101,0.647887323943662,0.3764880952380952,0.476235294117647,1344.0,0.6675828905942542,0.7226107226107226,0.542907180385289,0.62,571.0,0.7634433586363709,0.9920896506262359,0.9885057471264368,0.9902944563250536,3045.0,0.991830588541014,0.6666666666666666,0.017094017094017096,0.03333333333333333,117.0,0.5084835728707842,0.8979169541941207,0.8324581145286322,0.8531008022044564,7998.0,0.9081905225272868,19.23123359680176
