Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
16.0,5.0,67.0,0.966551724137931,0.9869718309859155,0.9766550522648083,2840.0,0.984088511889005,0.6341463414634146,0.32098765432098764,0.42622950819672134,81.0,0.6595468574635241,0.6375661375661376,0.3586309523809524,0.45904761904761904,1344.0,0.6587356354213609,0.7093821510297483,0.541958041958042,0.6144697720515363,572.0,0.7624314371857783,0.9927631578947368,0.9911330049261083,0.9919474116680361,3045.0,0.9933469705825053,0.0,0.0,0.0,117.0,0.49993658041603245,0.8853596756191573,0.8299787473434179,0.8497489082058556,7999.0,0.9067283723750842,5.180932998657227
