Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
6.0,5.0,45.0,1.0,1.0,1.0,3.0,1.0,0.9067314529509363,0.9972627737226277,0.9498448168839231,7672.0,0.5158093009717434,0.703125,0.35714285714285715,0.4736842105263158,126.0,0.6774352008474722,0.6470588235294118,0.016058394160583942,0.03133903133903134,685.0,0.5076446802897254,0.8827801969310901,0.9085552674994108,0.868649644370376,8486.0,0.5177212347820479,1.3909084796905518
