Rep.,Kfold,Num. Vars.,Precision-Background,Recall-Background,F1_score_Background,Num. Obs. Background,AUC_Background,Precision-DoS,Recall-DoS,F1_score_DoS,Num. Obs. Dos,AUC_DoS,Precision-Botnet,Recall-Botnet,F1_score_Botnet,Num. Obs. Botnet,AUC_Botnet,Precision-Scan,Recall-Scan,F1_score_Scan,Num. Obs. Scan,AUC_Scan,Precision-SSHscan,Recall-SSHscan,F1_score_SSHscan,Num. Obs. SSHscan,AUC_SSHscan,Precision-UDPscan,Recall-UDPscan,F1_score_UDPscan,Num. Obs. UDPscan,AUC_UDPscan,Precision-Spam,Recall-Spam,F1_score_Spam,Num. Obs. Spam,AUC_Spam,Precision-w,Recall-w,F1_score_w,Total Obs.,AUC_w,Time
15,5,80,0.8082819032450727,0.9054415700267618,0.8541074997370359,4484,0.8162798669062684,0.990990990990991,0.8270676691729323,0.901639344262295,133,0.9134703828098164,0.9801980198019802,0.8761061946902655,0.9252336448598131,113,0.9379265150666518,1.0,0.8412698412698413,0.9137931034482758,63,0.9206349206349207,0.0,0.0,0.0,19,0.5,1.0,0.2857142857142857,0.4444444444444445,7,0.6428571428571428,0.8545588778146918,0.7247964934251722,0.784346942232763,3194,0.821518396121177,0.8319432532048493,0.8285286409584426,0.8261789184570961,8013,0.8216156168145494,7855.865425825119
