Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Precision_nerisbotnet,Recall_nerisbotnet,F1_score_nerisbotnet,Num_Obs_nerisbotnet,AUC_nerisbotnet,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Precision_sshscan,Recall_sshscan,F1_score_sshscan,Num_Obs_sshscan,AUC_sshscan,Precision_udpscan,Recall_udpscan,F1_score_udpscan,Num_Obs_udpscan,AUC_udpscan,Precision_spam,Recall_spam,F1_score_spam,Num_Obs_spam,AUC_spam,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
4.0,1.0,89.0,0.8465194610778443,0.9396003821708968,0.8906345362549957,24073.0,0.8206512239629579,1.0,0.9700598802395209,0.9848024316109423,334.0,0.9850299401197604,0.9675925925925926,0.88,0.9217199558985668,475.0,0.9398125635944946,0.96,0.851063829787234,0.9022556390977444,141.0,0.9254655666982878,1.0,1.0,1.0,22.0,1.0,1.0,0.42857142857142855,0.6,7.0,0.7142857142857143,0.8576818885448917,0.6942595348108701,0.7673663709153863,12769.0,0.8177708339869455,0.853704806928377,0.8559001612860581,0.850292308976699,37821.0,0.8231023586433842,243924.18088388443
