Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Precision_nerisbotnet,Recall_nerisbotnet,F1_score_nerisbotnet,Num_Obs_nerisbotnet,AUC_nerisbotnet,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Precision_sshscan,Recall_sshscan,F1_score_sshscan,Num_Obs_sshscan,AUC_sshscan,Precision_udpscan,Recall_udpscan,F1_score_udpscan,Num_Obs_udpscan,AUC_udpscan,Precision_spam,Recall_spam,F1_score_spam,Num_Obs_spam,AUC_spam,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
4.0,2.0,83.0,0.8325067048752709,0.9413035350807959,0.8835685876939873,24073.0,0.8048217078866805,1.0,0.96996996996997,0.9847560975609756,333.0,0.984984984984985,0.9790209790209791,0.8842105263157894,0.9292035398230089,475.0,0.9419847618725478,0.983739837398374,0.8642857142857143,0.9201520912547528,140.0,0.9321163171603737,1.0,1.0,1.0,22.0,1.0,1.0,0.7142857142857143,0.8333333333333333,7.0,0.8571428571428572,0.8544247349122981,0.6752290704048869,0.7543307086614173,12769.0,0.8082931779170144,0.8439102538096794,0.8507099606018139,0.8415914095684108,37819.0,0.8098973428454039,232848.84759402275
