Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Precision_nerisbotnet,Recall_nerisbotnet,F1_score_nerisbotnet,Num_Obs_nerisbotnet,AUC_nerisbotnet,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Precision_sshscan,Recall_sshscan,F1_score_sshscan,Num_Obs_sshscan,AUC_sshscan,Precision_udpscan,Recall_udpscan,F1_score_udpscan,Num_Obs_udpscan,AUC_udpscan,Precision_spam,Recall_spam,F1_score_spam,Num_Obs_spam,AUC_spam,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
15.0,4.0,83.0,0.8365199347858308,0.9378141486312467,0.8842756702767279,24073.0,0.8084356987427711,1.0,0.9580838323353293,0.9785932721712538,334.0,0.9790419161676647,0.9782608695652174,0.8526315789473684,0.9111361079865018,475.0,0.9261952914150419,0.9596774193548387,0.8439716312056738,0.8981132075471698,141.0,0.9219194656466279,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8522738152225945,0.6972117794486216,0.766984017576358,12768.0,0.8178099452887367,0.8456468771029588,0.8553146483342147,0.8459382554875847,37820.0,0.8151164295441471,237245.16328644753
