Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Precision_nerisbotnet,Recall_nerisbotnet,F1_score_nerisbotnet,Num_Obs_nerisbotnet,AUC_nerisbotnet,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Precision_sshscan,Recall_sshscan,F1_score_sshscan,Num_Obs_sshscan,AUC_sshscan,Precision_udpscan,Recall_udpscan,F1_score_udpscan,Num_Obs_udpscan,AUC_udpscan,Precision_spam,Recall_spam,F1_score_spam,Num_Obs_spam,AUC_spam,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
20.0,1.0,82.0,0.8371310201967892,0.9401379195746095,0.8856494345086682,24072.0,0.8099249283622665,1.0,0.9640718562874252,0.9817073170731708,334.0,0.9820359281437125,0.9786223277909739,0.8673684210526316,0.9196428571428572,475.0,0.9335637092409688,0.9612403100775194,0.8794326241134752,0.9185185185185185,141.0,0.9396499603395552,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8560889238638599,0.681625939849624,0.7589604953344379,12768.0,0.8116125388042978,0.8473344558949871,0.8518998387054126,0.8443132661670081,37819.0,0.8141573065730741,177572.78318428993
