Rep.,Kfold,Num. Vars.,Precision-Background,Recall-Background,F1_score_Background,Num. Obs. Background,AUC_Background,Precision-DoS,Recall-DoS,F1_score_DoS,Num. Obs. Dos,AUC_DoS,Precision-Botnet,Recall-Botnet,F1_score_Botnet,Num. Obs. Botnet,AUC_Botnet,Precision-Scan,Recall-Scan,F1_score_Scan,Num. Obs. Scan,AUC_Scan,Precision-SSHscan,Recall-SSHscan,F1_score_SSHscan,Num. Obs. SSHscan,AUC_SSHscan,Precision-UDPscan,Recall-UDPscan,F1_score_UDPscan,Num. Obs. UDPscan,AUC_UDPscan,Precision-Spam,Recall-Spam,F1_score_Spam,Num. Obs. Spam,AUC_Spam,Precision-w,Recall-w,F1_score_w,Total Obs.,AUC_w,Time
9,3,81,0.8200174952617,0.9345740040709508,0.8735560775786756,24073,0.7876841796014897,0.9867549668874173,0.8922155688622755,0.9371069182389936,334,0.946054431179257,0.9701834862385321,0.8905263157894737,0.9286498353457739,475,0.9450891051433645,0.9924812030075187,0.9361702127659575,0.9635036496350365,141,0.968071836391737,0.0,0.0,0.0,22,0.5,1.0,0.5714285714285714,0.7272727272727273,7,0.7857142857142857,0.8425369054127939,0.6034617794486216,0.7032355222927029,12768,0.7729906693826215,0.8311778301500056,0.8212585933368588,0.8171093048745427,37820,0.7866040125888994,113718.38951778412
