Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Precision_label_category_u2r,Recall_label_category_u2r,F1_score_label_category_u2r,Num_Obs_label_category_u2r,AUC_label_category_u2r,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
11.0,3.0,44.0,0.7686567164179104,0.5228426395939086,0.622356495468278,197.0,0.7604973808365347,0.8010392537406874,0.9702001819836215,0.8775419224306437,13188.0,0.5652850315466325,0.6831683168316832,0.27111984282907664,0.38818565400843885,509.0,0.6336162868178425,1.0,0.0625,0.11764705882352941,16.0,0.53125,0.6330749354005168,0.07998694090760693,0.14202898550724638,3063.0,0.5348892289009637,0.7670047871245875,0.7825369704825311,0.7264555904119924,16973.0,0.5640825651432111,2.387896776199341
