,AUC_Background,AUC_Botnet,AUC_DoS,AUC_SSHscan,AUC_Scan,AUC_Spam,AUC_UDPscan,AUC_w,F1_score_Background,F1_score_Botnet,F1_score_DoS,F1_score_SSHscan,F1_score_Scan,F1_score_Spam,F1_score_UDPscan,F1_score_w,Kfold,Num. Obs. Background,Num. Obs. Botnet,Num. Obs. Dos,Num. Obs. SSHscan,Num. Obs. Scan,Num. Obs. Spam,Num. Obs. UDPscan,Num. Vars.,Precision-Background,Precision-Botnet,Precision-DoS,Precision-SSHscan,Precision-Scan,Precision-Spam,Precision-UDPscan,Precision-w,Recall-Background,Recall-Botnet,Recall-DoS,Recall-SSHscan,Recall-Scan,Recall-Spam,Recall-UDPscan,Recall-w,Rep.,Time,Total Obs.,Unnamed: 0
0,0.8368266036062895,0.9696858182969296,0.9543269230769232,0.5,0.9696969696969696,0.8298990413912621,0.8333020872390949,0.8379169033147423,0.8783721760416136,0.9530516431924884,0.9521410579345088,0.0,0.96875,0.7919095566154389,0.75,0.8467276805368613,1,9339,216,208,19,99,6121,9,86,0.8385589094449853,0.9666666666666668,1.0,0.0,1.0,0.8619496250721015,0.8571428571428571,0.851340303296942,0.9221544062533462,0.9398148148148148,0.908653846153846,0.0,0.9393939393939394,0.73239666721124,0.6666666666666666,0.8485416276310037,9,40684.76839542389,16011,
0,0.8474256492653613,0.9416388900339796,0.9281663819430525,1.0,0.9696969696969696,0.8560804365088345,0.8888888888888888,0.8540138420800193,0.885668936562388,0.9223300970873786,0.917948717948718,1.0,0.96875,0.8258490402154086,0.8750000000000001,0.8643568594491118,1,9339,215,209,19,99,6121,9,93,0.8486067503924647,0.964467005076142,0.9889502762430941,1.0,1.0,0.8816765578635015,1.0,0.8658379655501779,0.9261162865403147,0.8837209302325582,0.8564593301435407,1.0,0.9393939393939394,0.7766704786799542,0.7777777777777778,0.8675910311660733,12,27597.643733501434,16011,
0,0.8277991783724701,0.9555607568812066,0.9209260813385018,0.5,0.994949494949495,0.8407748179428889,0.7777465355883252,0.8362866917389848,0.8733421079275084,0.935560859188544,0.9048843187660668,0.0,0.9949238578680204,0.8063436123348018,0.6666666666666667,0.8485194160947503,1,9339,215,209,20,99,6122,9,93,0.8282285165626501,0.9607843137254902,0.9777777777777776,0.0,1.0,0.8752869166029075,0.8333333333333334,0.8499816900410995,0.9236534960916586,0.9116279069767442,0.8421052631578947,0.0,0.98989898989899,0.7474681476641619,0.5555555555555556,0.8541185286954349,20,15185.640552520752,16013,
0,0.8328972284662459,0.9744737378852456,0.9258373205741628,1.0,0.9646464646464646,0.8341320993947966,0.7777777777777778,0.8374736576591042,0.8758396092000814,0.9692671394799054,0.9198966408268734,1.0,0.9633507853403142,0.7975297750330833,0.7142857142857143,0.848335183709194,1,9340,216,209,19,99,6122,9,92,0.8345616757176105,0.9903381642512076,1.0,1.0,1.0,0.8670631114521389,1.0,0.8525589773317557,0.9214132762312632,0.949074074074074,0.8516746411483254,1.0,0.9292929292929292,0.7383208101927474,0.5555555555555556,0.8508180342200574,2,18155.239921569824,16014,
0,0.8258887408139998,0.950909594090509,0.901724050237418,0.5,0.8585858585858586,0.8044347880628019,0.8333333333333333,0.8201746394149947,0.8726207906295754,0.9304556354916068,0.8772845953002611,0.0,0.8352941176470587,0.7576916075004552,0.8,0.8282121254788941,2,9340,215,209,19,99,6122,9,95,0.8256424954619279,0.9603960396039604,0.9655172413793104,0.0,1.0,0.8556743421052632,1.0,0.8409553164270251,0.9252676659528908,0.9023255813953488,0.8038277511961722,0.0,0.7171717171717171,0.6798431885004901,0.6666666666666666,0.8270155498657341,4,49766.69299125672,16013,
0,0.8408924594081413,0.9883942763500302,0.956874527926327,0.5263157894736842,0.9444444444444444,0.8373290406035625,0.7777777777777778,0.8432648868162395,0.8811724454884339,0.9859813084112148,0.9502487562189054,0.1,0.9411764705882352,0.8016521662712013,0.7142857142857143,0.8524381289782468,5,9340,216,209,19,99,6122,9,80,0.8423313482378209,0.9952830188679244,0.9896373056994818,1.0,1.0,0.8676050979646186,1.0,0.8572292076462662,0.9237687366167024,0.976851851851852,0.9138755980861244,0.05263157894736842,0.8888888888888888,0.7450179679843189,0.5555555555555556,0.8545647558386412,8,38904.35361909866,16014,
0,0.8274040641153192,0.9813320456783816,0.932887795818552,1.0,1.0,0.8107939705264938,0.7777777777777778,0.8257411429854542,0.8725853064949552,0.9764150943396228,0.9187817258883249,1.0,1.0,0.7664325589771296,0.7142857142857143,0.8348462091454298,3,9339,215,209,19,99,6122,9,90,0.8286787365177196,0.9904306220095692,0.9783783783783784,1.0,1.0,0.8539325842696629,1.0,0.8438189898857732,0.92140486133419,0.9627906976744186,0.8660287081339713,1.0,1.0,0.6951976478275074,0.5555555555555556,0.8351236572570572,5,42495.99554109573,16012,
0,0.8275106284750656,0.9744737298706658,0.9665071770334928,0.5,0.9343434343434344,0.8035847724348313,0.7221909780804987,0.8223738568484279,0.8719825176602124,0.9692671394799054,0.9653465346534654,0.0,0.9297297297297298,0.7565610859728507,0.5714285714285714,0.8295441149091228,2,9339,216,209,19,99,6121,9,84,0.8298510350164442,0.9903381642512076,1.0,0.0,1.0,0.8480421992290526,0.8,0.8412414539706385,0.9186208373487526,0.949074074074074,0.9330143540669856,0.0,0.8686868686868687,0.6828949518052606,0.4444444444444444,0.8274419185610792,18,30755.6179933548,16012,
0,0.8362459213377872,0.9323998816378146,0.784340960032118,0.875,0.9696969696969696,0.8381600005325157,0.7777777777777778,0.8384318797047194,0.8781904325233073,0.916256157635468,0.7020648967551621,0.8571428571428571,0.96875,0.8028553802767252,0.7142857142857143,0.8480453752119587,3,9339,215,209,20,99,6121,9,98,0.8376093294460641,0.9738219895287958,0.9153846153846154,1.0,1.0,0.8716035208572522,1.0,0.854746801850369,0.9229039511725023,0.8651162790697674,0.5693779904306221,0.75,0.9393939393939394,0.7441594510700866,0.5555555555555556,0.8488633524856358,1,27210.669184684757,16012,
0,0.8458410254369698,0.950909594090509,0.9256474952134944,0.5,0.9494949494949496,0.8352394390705355,0.7777465355883252,0.8444115026654231,0.8841404048168077,0.9304556354916068,0.9058524173027991,0.0,0.946808510638298,0.7988067035184697,0.6666666666666667,0.8515876083573164,2,9340,215,209,20,99,6121,9,79,0.8478624078624079,0.9603960396039604,0.9673913043478259,0.0,1.0,0.8627748294162244,0.8333333333333334,0.8565071848757351,0.9236616702355459,0.9023255813953488,0.8516746411483254,0.0,0.898989898989899,0.7436693350759681,0.5555555555555556,0.8521201523761943,7,17686.792124271393,16013,
0,0.8377688308716983,0.9672519389660026,0.9016923846475736,1.0,0.9747474747474748,0.8462635432985987,1.0,0.8447105988916273,0.8792373961360045,0.95260663507109,0.875,1.0,0.9740932642487048,0.8133368338146495,1.0,0.8557595902085027,5,9339,215,209,19,99,6122,8,84,0.8390737497567621,0.9710144927536232,0.96,1.0,1.0,0.8759660697455229,1.0,0.8577966487978589,0.9234393404004712,0.9348837209302324,0.8038277511961722,1.0,0.9494949494949496,0.7590656648154198,1.0,0.8594716132658797,18,31809.443770170215,16011,
0,0.8280051512917517,0.9602751947799564,0.8682944863741431,0.5,0.9646150418209242,0.8340645482929443,1.0,0.833175867321525,0.8732836803972235,0.9451073985680192,0.8392370572207085,0.0,0.9583333333333331,0.7975232198142416,1.0,0.8444013213018483,2,9339,215,209,19,99,6121,9,95,0.8288132333140988,0.9705882352941176,0.9746835443037974,0.0,0.989247311827957,0.8695987654320988,1.0,0.8483181340546463,0.9227968733269086,0.9209302325581395,0.7368421052631579,0.0,0.9292929292929292,0.7364809671622284,1.0,0.8481044282056086,11,49855.01512598992,16011,
0,0.8331177737896602,0.9906660248427088,0.8202261495182008,0.9210526315789472,0.97,0.8076628355907223,0.9444444444444444,0.8263547885779383,0.8759607064691811,0.9882903981264638,0.7570621468926554,0.9142857142857144,0.9690721649484536,0.7621464829586657,0.9411764705882352,0.8330678488720389,4,9339,215,209,19,100,6122,9,89,0.8347885137757082,0.9952830188679244,0.9241379310344828,1.0,1.0,0.8562118126272913,1.0,0.8476206409603713,0.92140486133419,0.9813953488372092,0.6411483253588517,0.8421052631578947,0.94,0.686703691604051,0.8888888888888888,0.8288265784050459,6,20486.7077832222,16013,
0,0.8377337385571083,0.9953171856298884,0.8800980190606409,1.0,0.8484220067830952,0.8090654314019214,0.9444444444444444,0.8297721927030742,0.8790042848398286,0.9930069930069932,0.8435013262599468,1.0,0.811764705882353,0.7640651723827526,0.9411764705882352,0.83590354178594,4,9339,215,209,20,99,6121,9,95,0.8393570384802728,0.9953271028037384,0.9464285714285714,1.0,0.9718309859154929,0.8508420208500401,1.0,0.8483493353814248,0.9225827176357212,0.9906976744186048,0.7607655502392344,1.0,0.696969696969697,0.6933507596797909,0.8888888888888888,0.8324381713714714,17,33268.851323604584,16012,
0,0.8343428453510883,0.9695775203613516,0.8297954834619082,0.5,0.9595959595959596,0.8280670779984832,0.7777777777777778,0.8340461457800111,0.8768141773183277,0.9550827423167848,0.7709497206703911,0.0,0.9578947368421054,0.7894690343669936,0.7142857142857143,0.8424607452957587,1,9339,215,209,19,99,6121,9,88,0.8359875704020198,0.971153846153846,0.9261744966442952,0.0,1.0,0.8595613697575991,1.0,0.8481064025352858,0.921833172716565,0.9395348837209302,0.6602870813397129,0.0,0.9191919191919192,0.7299460872406469,0.5555555555555556,0.8439822621947412,8,47653.798241376884,16011,
0,0.8286685861718592,0.9555607248228872,0.9302568219763532,0.5,0.9797979797979798,0.8521323542018794,0.9444444444444444,0.8412734478477859,0.8728843710292248,0.935560859188544,0.922680412371134,0.0,0.9793814432989691,0.8209424083769633,0.9411764705882352,0.8541733200141355,4,9339,215,208,19,99,6122,9,87,0.8307856037151703,0.9607843137254902,0.9944444444444444,0.0,1.0,0.8812289246908954,1.0,0.854100512269631,0.9194774601135024,0.9116279069767442,0.8605769230769231,0.0,0.9595959595959596,0.7683763475988239,0.8888888888888888,0.8599712697520455,16,21541.412591695782,16011,
0,0.8149651101610874,0.9859515568896654,0.9233184178281212,1.0,0.9696969696969696,0.8264750544126522,0.8333333333333333,0.8242625893683492,0.8642074986123026,0.9789227166276346,0.9076923076923076,1.0,0.96875,0.7874644886363638,0.8,0.8377450509214808,1,9339,215,209,19,99,6122,9,85,0.8172361137621683,0.9858490566037736,0.9779005524861878,1.0,1.0,0.8625048619214314,1.0,0.8403548334840942,0.9169075918192526,0.972093023255814,0.84688995215311,1.0,0.9393939393939394,0.724436458673636,0.6666666666666666,0.8432425680739445,13,26639.612029314045,16012,
0,0.844031945981923,0.9578863062182359,0.9301935428521362,0.5,0.9696969696969696,0.8447895207532128,0.9444444444444444,0.8473950160718576,0.88364490754929,0.938095238095238,0.917948717948718,0.0,0.96875,0.8113735783027121,0.9411764705882352,0.8566978630773296,2,9339,215,208,19,99,6122,9,86,0.8448090633850962,0.9609756097560976,0.9835164835164836,0.0,1.0,0.8735870384325546,1.0,0.8592188418528826,0.9262233643859086,0.916279069767442,0.8605769230769231,0.0,0.9393939393939394,0.7574322116955243,0.8888888888888888,0.8596589844481919,10,39296.03257703781,16011,
0,0.8445341812936207,0.9789748247239668,0.9401913875598088,1.0,0.995,0.8262880897422975,0.7777777777777778,0.8417085045472164,0.8833947583947583,0.9716981132075472,0.9363867684478372,1.0,0.9949748743718592,0.7871436160793341,0.7142857142857143,0.8492233579428818,3,9339,215,209,20,100,6122,9,103,0.846229283122487,0.985645933014354,1.0,1.0,1.0,0.8594354215003867,1.0,0.8563952042652904,0.92397472962844,0.9581395348837208,0.8803827751196173,1.0,0.99,0.7260699117935315,0.5555555555555556,0.8485075558885975,2,26524.946765422817,16014,
0,0.8363127599430253,0.9579812669677928,0.898722065917377,0.5,0.9696969696969696,0.8372328220576066,0.7777777777777778,0.8395018652085111,0.8781407675449773,0.9448441247002396,0.8645833333333335,0.0,0.96875,0.8015838099428069,0.7142857142857143,0.8490139500433991,4,9339,215,208,19,99,6122,9,95,0.8378720093367049,0.9752475247524752,0.9431818181818182,0.0,1.0,0.8687774175090597,1.0,0.8530011917550153,0.9224756397901276,0.916279069767442,0.7980769230769231,0.0,0.9393939393939394,0.7440378961123816,0.5555555555555556,0.8513521953656861,15,22506.161230802532,16011,
0,0.8373327012995679,0.8464483167325546,0.9084007136389746,1.0,0.9696655448965172,0.8466131550820215,0.8125,0.8429356555385934,0.8793893129770993,0.8142076502732241,0.8808290155440415,1.0,0.9637305699481866,0.814039408866995,0.7692307692307693,0.8541650386126564,2,9339,215,208,20,99,6121,8,97,0.8379400640093104,0.9867549668874172,0.9550561797752808,1.0,0.9893617021276596,0.8818372403278064,1.0,0.8594627618747123,0.9251525859299712,0.6930232558139535,0.8173076923076923,1.0,0.9393939393939394,0.7559222349289332,0.625,0.8559650218613367,8,51501.53797578812,16010,
0,0.8266174533606518,0.9439328338763172,0.944976076555024,1.0,0.994949494949495,0.8200540971926078,0.875,0.8284988606473297,0.8719898605830165,0.9227053140096618,0.9417721518987342,1.0,0.9949238578680204,0.7788967115230372,0.8571428571428571,0.8388931796673992,3,9340,215,209,19,99,6122,8,89,0.8281174771304767,0.9597989949748744,1.0,1.0,1.0,0.8570307903510492,1.0,0.8445363801428537,0.9207708779443254,0.8883720930232558,0.8899521531100478,1.0,0.98989898989899,0.7138190133943156,0.75,0.8412440669497877,11,28089.509362697598,16012,
0,0.8210782402025697,0.9696408275277228,0.9495192307692308,0.5,0.945,0.8132159108798317,0.7777777777777778,0.8221046189285934,0.8684396804530287,0.9596199524940616,0.9468354430379746,0.0,0.9417989417989416,0.7696996862393545,0.7142857142857143,0.8322752159620579,3,9339,215,208,19,100,6121,9,92,0.8226841651499186,0.9805825242718448,1.0,0.0,1.0,0.8528009535160905,1.0,0.8388524950050296,0.9195845379590962,0.9395348837209302,0.8990384615384616,0.0,0.89,0.7013559875837282,0.5555555555555556,0.8346761601399039,20,17348.051696062088,16011,
0,0.8045410889653248,0.958175075436264,0.8921230346868759,1.0,0.8989270612369771,0.8281083394098583,0.7777777777777778,0.8175670888228671,0.8583020285499625,0.9451073985680192,0.8631578947368421,1.0,0.8777777777777779,0.7895621406457319,0.7142857142857143,0.8334636757122672,3,9339,216,209,19,99,6122,9,92,0.8063241106719368,0.9753694581280788,0.95906432748538,1.0,0.9753086419753086,0.8610843141038009,1.0,0.8329169327086962,0.9174429810472212,0.9166666666666666,0.7846889952153109,1.0,0.797979797979798,0.7290101274093433,0.5555555555555556,0.8428152126397302,6,19938.48038554192,16013,
0,0.8355251802522525,0.951198979412406,0.937799043062201,1.0,0.8434029245578825,0.810127542794644,0.7221909800327696,0.8289025126913386,0.8767627222562845,0.9352517985611511,0.9336734693877552,1.0,0.8095238095238095,0.7655030063717132,0.5714285714285714,0.8353318443158473,5,9339,216,209,20,99,6121,9,93,0.8384637936089123,0.9701492537313432,1.0,1.0,0.9855072463768116,0.84926324173636,0.8,0.8475657982501198,0.9187279151943464,0.9027777777777778,0.8755980861244019,1.0,0.6868686868686869,0.6967815716386211,0.4444444444444444,0.8315118965840255,4,40382.81306815147,16013,
0,0.8359358320485355,0.9859832084690792,0.8417255884125932,1.0,1.0,0.8451769525534585,0.7777777777777778,0.8427454346665049,0.8784580960130188,0.9812206572769951,0.7857142857142857,1.0,1.0,0.8119575699132112,0.7142857142857143,0.8540168462754034,2,9339,215,209,20,99,6121,9,94,0.8365133171912833,0.990521327014218,0.9225806451612903,1.0,1.0,0.8760877790389708,1.0,0.8561399328562141,0.9248313523931898,0.972093023255814,0.6842105263157895,1.0,1.0,0.7565757229210913,0.5555555555555556,0.858356232825381,9,17590.177986621857,16012,
0,0.8310566532318636,0.9743236439016059,0.9089327012691144,0.5,0.945,0.8190614732982593,1.0,0.8298144950718326,0.8759995951007188,0.9668246445497629,0.8883116883116883,0.0,0.9417989417989416,0.7776777677767777,1.0,0.8392249185449069,3,9339,215,209,19,100,6121,8,97,0.8305979460600825,0.9855072463768116,0.9715909090909092,0.0,1.0,0.8659049909801564,1.0,0.8481734573740342,0.9266516757682836,0.9488372093023256,0.8181818181818182,0.0,0.89,0.7057670315307957,1.0,0.8397976391231029,7,43995.600606441505,16011,
0,0.8254999919113858,0.9579812669677928,0.9329827125026268,1.0,0.9646464646464646,0.8467679930964179,1.0,0.8379783067587739,0.8717559568978601,0.9448441247002396,0.9258312020460358,1.0,0.9633507853403142,0.8142542894852617,1.0,0.8522510351130639,1,9339,215,209,19,99,6121,9,83,0.8262370540851554,0.9752475247524752,0.9945054945054944,1.0,1.0,0.8823417238749046,1.0,0.8532615955351314,0.9225827176357212,0.916279069767442,0.8660287081339713,1.0,0.9292929292929292,0.7559222349289332,1.0,0.8582224720504653,17,21264.34551382065,16011,
0,0.8587790041477943,0.9141302767695524,0.8489975405917415,1.0,0.9848484848484848,0.8246352816356678,1.0,0.8473721149384256,0.8930668589677552,0.8905472636815921,0.8021978021978022,1.0,0.9846153846153848,0.7851018220793141,1.0,0.8513273870558853,5,9339,216,209,19,99,6121,9,98,0.8604466501240695,0.9623655913978496,0.9419354838709676,1.0,1.0,0.8660098522167488,1.0,0.8661187268797385,0.9282578434521898,0.8287037037037037,0.6985645933014354,1.0,0.9696969696969696,0.7180199313837609,1.0,0.8439295528353735,10,43414.18387889862,16012,
0,0.8311651714853061,0.9626007641511518,0.9064770596252614,0.5,0.9797979797979798,0.8348780844931426,0.875,0.8358808970292303,0.8745038167938932,0.9476190476190476,0.8808290155440415,0.0,0.9793814432989691,0.798484447968984,0.8571428571428571,0.8461062908361562,4,9339,215,209,19,99,6121,8,88,0.833284841431481,0.9707317073170731,0.9604519774011301,0.0,1.0,0.8666794185156848,1.0,0.8496835499820808,0.9200128493414712,0.9255813953488372,0.8133971291866029,0.0,0.9595959595959596,0.7402385231171377,0.75,0.8490318550905684,14,23844.174915075302,16010,
0,0.8472183195960624,0.9509728812211916,0.90162911953911,0.5,0.9595959595959596,0.8331269504483364,0.7777465336360543,0.8441569650668779,0.8857055151949248,0.9349397590361446,0.8704663212435234,0.0,0.9578947368421054,0.7962194152460029,0.6666666666666667,0.8511762387838011,4,9339,215,209,20,99,6121,9,90,0.8480454589987264,0.97,0.9491525423728814,0.0,1.0,0.8667307692307692,0.8333333333333334,0.8580176406074554,0.926865831459471,0.9023255813953488,0.8038277511961722,0.0,0.9191919191919192,0.7363175951641888,0.5555555555555556,0.8506744941294029,18,31080.461115360264,16012,
