,Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Accuracy_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Accuracy_label_dos,Precision_label_nerisbotnet,Recall_label_nerisbotnet,F1_score_label_nerisbotnet,Num_Obs_label_nerisbotnet,AUC_label_nerisbotnet,Accuracy_label_nerisbotnet,Precision_label_scan,Recall_label_scan,F1_score_label_scan,Num_Obs_label_scan,AUC_label_scan,Accuracy_label_scan,Precision_label_anomaly_sshscan,Recall_label_anomaly_sshscan,F1_score_label_anomaly_sshscan,Num_Obs_label_anomaly_sshscan,AUC_label_anomaly_sshscan,Accuracy_label_anomaly_sshscan,Precision_label_anomaly_udpscan,Recall_label_anomaly_udpscan,F1_score_label_anomaly_udpscan,Num_Obs_label_anomaly_udpscan,AUC_label_anomaly_udpscan,Accuracy_label_anomaly_udpscan,Precision_label_anomaly_spam,Recall_label_anomaly_spam,F1_score_label_anomaly_spam,Num_Obs_label_anomaly_spam,AUC_label_anomaly_spam,Accuracy_label_anomaly_spam,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
0,2.0,5.0,97.0,0.8243821755205293,0.9072705857158154,0.8638425855125657,9339.0,0.8183887770479272,0.8331876092930303,0.9891304347826086,0.8708133971291866,0.9262086513994908,209.0,0.9353434194403762,0.9981888583562328,0.9609756097560976,0.916279069767442,0.938095238095238,215.0,0.9578863222484104,0.9983762178366226,1.0,0.8787878787878788,0.935483870967742,99.0,0.9393939393939394,0.9992505620784412,0.0,0.0,0.0,19.0,0.5,0.998813389957532,1.0,0.6666666666666666,0.8,9.0,0.8333333333333333,0.9998126405196104,0.8448546739984291,0.7027115321790265,0.7672552166934191,6122.0,0.8114164334302615,0.8369972520609543,0.8364004164608876,0.8273170122408194,0.8281066281699813,16012.0,0.8195014069608481,0.8403328873567159,6260.214237451552,61.7552924156189,7.246463298797607,6366.581189632416
0,16.0,5.0,88.0,1.0,1.0,1.0,9339.0,1.0,1.0,1.0,1.0,1.0,209.0,1.0,1.0,1.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,6122.0,1.0,1.0,1.0,1.0,1.0,16012.0,1.0,1.0,20530.907493114468,322.13762927055365,71.48608565330504,21067.030727148056
0,4.0,4.0,94.0,0.8234094220495386,0.9076988970981904,0.8635020882143222,9339.0,0.8176288581100124,0.8326255308518611,0.9726775956284152,0.8516746411483254,0.9081632653061223,209.0,0.9256791227636204,0.9977516862353236,0.965174129353234,0.9023255813953488,0.9326923076923076,215.0,0.9509412296417776,0.9982513115163628,0.9891304347826086,0.91,0.9479166666666669,100.0,0.9549685771744596,0.999375468398701,0.0,0.0,0.0,19.0,0.5,0.998813389957532,1.0,0.625,0.7692307692307693,8.0,0.8125,0.9998126405196104,0.8378959718420024,0.6999346618752041,0.7627269490922036,6122.0,0.8080563097040329,0.8334998750936797,0.8329462172691059,0.8262553085186111,0.8259393495877693,16012.0,0.8176475638674444,0.8386612356183772,6071.938287496568,42.15970468521118,6.478666067123412,6146.855079174042
0,13.0,5.0,96.0,0.8231802257687816,0.9057714958775028,0.8625031863369871,9339.0,0.8167196807924685,0.8315533071013678,0.9732620320855616,0.8708133971291866,0.9191919191919192,209.0,0.9352484907427986,0.9980013740553371,0.97,0.9023255813953488,0.9349397590361446,215.0,0.9509728691985608,0.9983136593591906,0.9888888888888888,0.898989898989899,0.941798941798942,99.0,0.9494635266694091,0.9993129723315219,0.0,0.0,0.0,19.0,0.5,0.9988133158453564,1.0,0.7777777777777778,0.8750000000000001,9.0,0.8888888888888888,0.9998750858784584,0.8401870980315728,0.7042966835484398,0.7662637753288304,6121.0,0.8106923255962624,0.8357379301730059,0.8337597351952901,0.8270563987258759,0.8268973880788753,16011.0,0.8182509408830674,0.8388955244883657,8964.460805416107,219.57176780700684,79.97327923774718,9525.275496959686
0,9.0,4.0,92.0,0.8218804749854001,0.9041653281935969,0.8610615408147658,9339.0,0.8149629278462364,0.8298151386460155,0.9781420765027322,0.8564593301435407,0.913265306122449,209.0,0.9281031068233364,0.9978765925555834,0.9746192893401016,0.8930232558139535,0.9320388349514562,215.0,0.9463533700099076,0.9982513115163628,1.0,0.9292929292929292,0.9633507853403142,99.0,0.9646464646464646,0.9995628278790908,0.0,0.0,0.0,19.0,0.5,0.998813389957532,1.0,0.5555555555555556,0.7142857142857143,9.0,0.7777777777777778,0.9997501873594804,0.8371774824081314,0.6996079712512251,0.7622352731802812,6122.0,0.8076907399228825,0.8331251561329003,0.8320457871838886,0.8240694479140644,0.8244391187703095,16012.0,0.8159543477917872,0.8368815857816854,6010.915326118469,35.94023299217224,6.2596609592437735,6081.45439696312
0,12.0,2.0,87.0,0.8176470588235294,0.9079130527893778,0.8604190978740677,9339.0,0.8122661322691083,0.828191356482638,0.9834254143646408,0.8516746411483254,0.9128205128205128,209.0,0.9257424018878372,0.9978765925555834,0.965174129353234,0.9023255813953488,0.9326923076923076,215.0,0.9509412296417776,0.9982513115163628,1.0,0.898989898989899,0.946808510638298,99.0,0.9494949494949496,0.999375468398701,0.0,0.0,0.0,19.0,0.5,0.998813389957532,1.0,0.6666666666666666,0.8,9.0,0.8333333333333333,0.9998126405196104,0.8441920701334927,0.6920940868997061,0.7606139484785926,6122.0,0.8065121597289229,0.8334374219335499,0.8322007297728791,0.8233200099925057,0.8233933876791397,16012.0,0.8138991617217842,0.8360527825776932,7942.785054206848,217.82836198806763,26.882310152053837,8298.91669678688
0,7.0,5.0,95.0,0.8219895287958116,0.907805974943784,0.8627690428942147,9339.0,0.8163542910379694,0.8315743458440017,0.9675675675675676,0.8564593301435407,0.9086294416243657,209.0,0.9280398397111022,0.9977518266408544,0.9609756097560976,0.9120370370370372,0.9358669833729216,216.0,0.955765305883208,0.9983138699806408,1.0,0.9090909090909092,0.9523809523809524,99.0,0.9545454545454546,0.9994379566602136,0.0,0.0,0.0,19.0,0.5,0.9988134640604508,1.0,0.6666666666666666,0.8,9.0,0.8333333333333333,0.9998126522200712,0.8424684542586751,0.6979745181313296,0.7634447025192068,6122.0,0.8085970052996149,0.8346343595828389,0.8338190495050667,0.8257665646662087,0.8258755446453141,16013.0,0.8172153389757217,0.8384931256031675,6029.9265122413635,43.37830710411072,5.53620171546936,6104.107598781586
0,4.0,1.0,92.0,0.8227934044616877,0.9083413641717528,0.8634536108707822,9339.0,0.8172552144599771,0.8324277059521579,0.9783783783783784,0.8701923076923077,0.921119592875318,208.0,0.93496959559772,0.9980638311161076,0.9701492537313432,0.9069767441860463,0.9375,215.0,0.9532984505939096,0.9983761164199612,1.0,0.9090909090909092,0.9523809523809524,99.0,0.9545454545454546,0.9994378864530636,0.0,0.0,0.0,19.0,0.5,0.9988133158453564,1.0,0.5555555555555556,0.7142857142857143,9.0,0.7777777777777778,0.9997501717569172,0.8450344149459194,0.7018948056190787,0.7668421522262869,6122.0,0.8111051538460445,0.8367997002061083,0.8355164002761577,0.8276185122728125,0.8276978695199497,16011.0,0.8187099520610347,0.839803747908136,6081.582625627519,147.13348078727722,7.513672828674316,6316.296567440033
0,10.0,3.0,88.0,0.8215080824702352,0.9087696755541278,0.862938485002542,9339.0,0.8162160980797761,0.8316262802897827,0.9775280898876404,0.8325358851674641,0.8992248062015503,209.0,0.9161413843352983,0.9975643267549338,0.97,0.9023255813953488,0.9349397590361446,215.0,0.9509728812211916,0.9983137646764926,1.0,0.9,0.9473684210526316,100.0,0.95,0.999375468398701,0.0,0.0,0.0,19.0,0.5,0.998813389957532,1.0,0.5,0.6666666666666666,8.0,0.75,0.9997501873594804,0.8494239173619388,0.6984645540672982,0.7665830046611689,6122.0,0.8109107401276835,0.8373719710217337,0.8364408303188755,0.8259430427179615,0.8269437842931494,16012.0,0.8177286041604634,0.8395572348655072,5836.178155660628,114.38404202461244,8.250814914703371,6012.490755796433
0,3.0,2.0,97.0,0.8236775818639799,0.9102783725910064,0.8648153799206592,9340.0,0.8187482990053353,0.8339995003747189,0.988826815642458,0.8509615384615384,0.9147286821705426,208.0,0.9254174941105464,0.9979390457157132,0.9660194174757282,0.9255813953488372,0.9453681710213776,215.0,0.9625691366185218,0.9985635773170124,1.0,0.898989898989899,0.946808510638298,99.0,0.9494949494949496,0.999375468398701,0.0,0.0,0.0,19.0,0.5,0.998813389957532,1.0,0.5555555555555556,0.7142857142857143,9.0,0.7777777777777778,0.9997501873594804,0.8490378893076771,0.6991179353152565,0.7668189554779182,6122.0,0.8110857623997919,0.8374344241818636,0.8376423135999302,0.8276292780414689,0.8284737465986513,16012.0,0.8195425526648348,0.8409633241593909,6248.797488451003,59.955045461654656,7.713499307632446,6356.26745581627
