split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_n_estimators,params
0.4547009520185525,0.5932581182645659,0.5418381237918753,0.572393676244103,0.5839027622143164,0.5491682889250861,0.050368433287440076,13,85.95646076202392,0.7278442551677862,0.9191789150238037,0.061109155535144004,16,600,"OrderedDict([('max_features', 16), ('n_estimators', 600)])"
0.45438779736524826,0.6021257010512364,0.549582211964235,0.5861637390308622,0.579785131147668,0.5543585134961813,0.05287177167712015,1,68.51764731407165,4.153011711393828,1.2572577953338624,0.11057716290614177,16,500,"OrderedDict([('max_features', 16), ('n_estimators', 500)])"
0.45438779736524826,0.6021257010512364,0.549582211964235,0.5861637390308622,0.579785131147668,0.5543585134961813,0.05287177167712015,1,70.69787487983703,1.0099948631940976,1.0978644847869874,0.0638548038928792,16,500,"OrderedDict([('max_features', 16), ('n_estimators', 500)])"
0.4606124033902425,0.5878720212455237,0.5454803918750223,0.5652662128029861,0.5853916765189774,0.5488761246447036,0.046774742679030624,20,63.51456694602966,0.9645124656233853,1.2986456871032714,0.07397562884951389,13,500,"OrderedDict([('max_features', 13), ('n_estimators', 500)])"
0.4547009520185525,0.5932581182645659,0.5418381237918753,0.572393676244103,0.5839027622143164,0.5491682889250861,0.050368433287440076,13,81.17716178894042,4.067758536581561,1.6305840492248536,0.13204752206790693,16,600,"OrderedDict([('max_features', 16), ('n_estimators', 600)])"
0.45438779736524826,0.6021257010512364,0.549582211964235,0.5861637390308622,0.579785131147668,0.5543585134961813,0.05287177167712015,1,71.48766875267029,1.8786388053402348,1.4259819507598877,0.07200303912447648,16,500,"OrderedDict([('max_features', 16), ('n_estimators', 500)])"
0.46955350174644384,0.5884491681699102,0.5426923916049939,0.5697491007495866,0.5848381969848474,0.5510119378883698,0.0438496793125041,12,68.73371872901916,0.6534064641442127,1.4226718902587892,0.06894298108500137,15,500,"OrderedDict([('max_features', 15), ('n_estimators', 500)])"
0.4547009520185525,0.5932581182645659,0.5418381237918753,0.572393676244103,0.5839027622143164,0.5491682889250861,0.050368433287440076,13,75.77178206443787,3.3908822033487493,1.6419875144958496,0.08922759232525047,16,600,"OrderedDict([('max_features', 16), ('n_estimators', 600)])"
0.45438779736524826,0.6021257010512364,0.549582211964235,0.5861637390308622,0.579785131147668,0.5543585134961813,0.05287177167712015,1,64.70046019554138,0.8898163609737633,1.3642329216003417,0.07657311602480202,16,500,"OrderedDict([('max_features', 16), ('n_estimators', 500)])"
0.4547009520185525,0.5932581182645659,0.5418381237918753,0.572393676244103,0.5839027622143164,0.5491682889250861,0.050368433287440076,13,76.8985158443451,1.433148262129847,1.7332103729248047,0.07217539978076071,16,600,"OrderedDict([('max_features', 16), ('n_estimators', 600)])"
