split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_n_estimators,params
0.3974135459397932,0.6365455970811199,0.5224559376283817,0.5639305706918482,0.553837633973899,0.5347571834019016,0.0782771618248844,24,55.06313910484314,2.5534336581573958,3.0704104900360107,0.12897134284600972,9,568,"OrderedDict([('max_features', 9), ('n_estimators', 568)])"
0.39452985683759234,0.6546584453531974,0.5283810252279927,0.5626517149194138,0.5609578153182593,0.5401523458146006,0.0841986888795697,22,64.39392595291137,1.967933710601298,3.074468183517456,0.09537136583670076,11,565,"OrderedDict([('max_features', 11), ('n_estimators', 565)])"
0.39396762895951637,0.6585508337655369,0.5339372510194546,0.5703795110556614,0.5771933505960855,0.5467149539483753,0.08665732574989451,21,86.72421855926514,3.7031093653789076,3.298315668106079,0.14003381451409014,14,598,"OrderedDict([('max_features', 14), ('n_estimators', 598)])"
0.389511983332793,0.6459179130934212,0.521158595316424,0.5600649312923011,0.5461474897114075,0.5324801251158824,0.08298697564530956,25,62.816388034820555,2.4955732825017196,2.823168087005615,0.23241858569978308,6,598,"OrderedDict([('max_features', 6), ('n_estimators', 598)])"
0.3926238183859727,0.6469367785754584,0.5389208298583367,0.5667070890910217,0.5988975574137378,0.548718101603932,0.08603010153625648,10,98.56098942756653,2.3690381610896045,2.6788284301757814,0.09355144688240498,15,560,"OrderedDict([('max_features', 15), ('n_estimators', 560)])"
0.3915837686232524,0.6510357753711871,0.521677146046612,0.5571665482523529,0.5592679532009696,0.5360626588822045,0.08406505505973896,23,56.62734875679016,0.9428856965140202,2.4945152759552003,0.05146948741638946,6,516,"OrderedDict([('max_features', 6), ('n_estimators', 516)])"
0.3976241969818372,0.6385638022182683,0.524139850934788,0.5619100346862714,0.5403230540246621,0.5324381399680613,0.07807926615410846,26,61.03829941749573,0.9460195204999068,2.2431514263153076,0.08978321599025768,9,506,"OrderedDict([('max_features', 9), ('n_estimators', 506)])"
0.38802664412202564,0.6377036465626146,0.515547239644307,0.5604638960474332,0.5542411621632563,0.5311126326071712,0.08188234722217301,27,55.99335312843323,1.2914668450894986,2.687093210220337,0.23988343097632073,7,519,"OrderedDict([('max_features', 7), ('n_estimators', 519)])"
0.3841341920588132,0.606548682532401,0.5148140606814481,0.5494277127264497,0.5096353192497287,0.5128442688369881,0.07312986633217422,28,49.99774055480957,1.1460810667129904,2.5476590156555177,0.18013954169644567,5,534,"OrderedDict([('max_features', 5), ('n_estimators', 534)])"
0.37587824219567784,0.6041287516749122,0.5148034240469902,0.53830240351417,0.5019163539994272,0.5069382677741443,0.07447924475747005,29,53.55567617416382,1.2423050218882832,2.516572666168213,0.10681160639152967,4,578,"OrderedDict([('max_features', 4), ('n_estimators', 578)])"
0.39307464398849795,0.654141652254551,0.5340935723519662,0.5671681139868624,0.5906743115900591,0.547734597275287,0.08683988340831705,17,106.78669424057007,2.6535343826295352,3.414450263977051,0.3658776833236182,16,600,"OrderedDict([('max_features', 16), ('n_estimators', 600)])"
0.39307464398849795,0.654141652254551,0.5340935723519662,0.5671681139868624,0.5906743115900591,0.547734597275287,0.08683988340831705,17,107.53372917175292,4.175713593767679,3.1040359020233153,0.20454847776513604,16,600,"OrderedDict([('max_features', 16), ('n_estimators', 600)])"
0.39415764154853705,0.6546243050882633,0.5382664229855889,0.5673285681236386,0.5922180689001268,0.5492230823031522,0.08661128891081157,5,79.09434399604797,2.299527213476591,3.0546637535095216,0.20523721951986518,16,500,"OrderedDict([('max_features', 16), ('n_estimators', 500)])"
0.39452588459192783,0.6546243050882633,0.5382664229855889,0.5673285681236386,0.5922180689001268,0.549296915033352,0.08647912634970466,4,76.06698403358459,2.513275665506999,2.9087660789489744,0.16426126839240712,16,501,"OrderedDict([('max_features', 16), ('n_estimators', 501)])"
0.39415764154853705,0.6546243050882633,0.5382664229855889,0.5673285681236386,0.5922180689001268,0.5492230823031522,0.08661128891081157,5,80.74286532402039,5.39190604105988,2.7917978286743166,0.13678787176985355,16,500,"OrderedDict([('max_features', 16), ('n_estimators', 500)])"
