,Rep.,Kfold,Num. Vars.,Precision-Background,Recall-Background,F1_score_Background,Num. Obs. Background,AUC_Background,Precision-DoS,Recall-DoS,F1_score_DoS,Num. Obs. Dos,AUC_DoS,Precision-Botnet,Recall-Botnet,F1_score_Botnet,Num. Obs. Botnet,AUC_Botnet,Precision-Scan,Recall-Scan,F1_score_Scan,Num. Obs. Scan,AUC_Scan,Precision-SSHscan,Recall-SSHscan,F1_score_SSHscan,Num. Obs. SSHscan,AUC_SSHscan,Precision-UDPscan,Recall-UDPscan,F1_score_UDPscan,Num. Obs. UDPscan,AUC_UDPscan,Precision-Spam,Recall-Spam,F1_score_Spam,Num. Obs. Spam,AUC_Spam,Precision-w,Recall-w,F1_score_w,Total Obs.,AUC_w,Time
0,2,5,89,0.8184432121585541,0.8887154326494202,0.8521330054527959,4484,0.8191097707310575,0.9646017699115044,0.8195488721804511,0.8861788617886179,133,0.9095206289836264,0.9904761904761904,0.9203539823008848,0.9541284403669724,113,0.960113700011202,0.9615384615384616,0.78125,0.8620689655172413,64,0.8904991980123286,0.0,0.0,0.0,19,0.5,1.0,0.16666666666666666,0.2857142857142857,6,0.5833333333333334,0.8327746741154562,0.7000626174076393,0.7606735839428475,3194,0.8034448799841682,0.8283459352182984,0.8093098714588793,0.8153152159553894,8013,0.8159917882261789,33334.21177458763
0,16,5,93,0.8207605344295992,0.8904995539696701,0.8542090063108354,4484,0.8216670105449257,0.9565217391304348,0.8270676691729323,0.8870967741935483,133,0.9132165354368278,0.9902912621359224,0.9107142857142856,0.9488372093023256,112,0.9552938517179024,0.981132075471698,0.8125,0.8888888888888888,64,0.9061870910920988,0.0,0.0,0.0,19,0.5,1.0,0.2857142857142857,0.4444444444444445,7,0.6428571428571428,0.8397669337217771,0.7222048230504228,0.7765617107257115,3193,0.8154497864992725,0.8324498903207335,0.8193959061407888,0.8230265058730137,8012,0.8223330913643312,29569.742447853085
0,4,4,72,0.8101419878296146,0.8907225691347012,0.8485234756745273,4484,0.8127082233428607,0.9142857142857144,0.7218045112781954,0.8067226890756303,133,0.8603311171697489,0.9708737864077671,0.8849557522123894,0.925925925925926,113,0.9422879786508206,0.9615384615384616,0.7936507936507936,0.8695652173913043,63,0.8966995948377253,0.0,0.0,0.0,19,0.5,1.0,0.3333333333333333,0.5,6,0.6666666666666666,0.8401043607901603,0.7056981840951785,0.7670580228007488,3194,0.8083285441023838,0.8254937172656969,0.8107838242636046,0.8143371125464943,8012,0.8133898774311403,27620.11633753777
0,13,5,83,0.8210332103321033,0.8931757359500446,0.8555864131595813,4484,0.8228633781791039,0.9469026548672568,0.8045112781954887,0.8699186991869919,133,0.9018748801181784,0.9714285714285714,0.9026548672566372,0.9357798165137614,113,0.9511375361729444,0.9615384615384616,0.7936507936507936,0.8695652173913043,63,0.8966995948377253,0.0,0.0,0.0,19,0.5,1.0,0.2857142857142857,0.4444444444444445,7,0.6428571428571428,0.8468600807932427,0.7222048230504228,0.7795807978363759,3193,0.8178361737165374,0.8348506687278673,0.8202695956065901,0.8243867935801048,8012,0.8236383257051976,27537.151453971866
0,9,4,93,0.8184778184778185,0.8969669937555754,0.855926792934667,4484,0.8220304206090041,0.9391304347826088,0.8181818181818182,0.8744939271255062,132,0.9086466902814156,0.97196261682243,0.9203539823008848,0.9454545454545454,113,0.9599870696513289,0.9622641509433962,0.8095238095238095,0.8793103448275862,63,0.9046360869461021,0.0,0.0,0.0,19,0.5,1.0,0.3333333333333333,0.5,6,0.6666666666666666,0.8540441176470588,0.7273011897307452,0.7855935069327021,3194,0.8224423739810046,0.8361366975934236,0.8251154662339284,0.8273408456376441,8011,0.8253373266722575,34761.6951713562
0,12,2,92,0.8152749490835031,0.8927297056199821,0.8522461145411965,4484,0.8178217689097643,0.9405940594059404,0.7196969696969697,0.8154506437768241,132,0.8594677741885864,0.9805825242718448,0.8938053097345132,0.9351851851851852,113,0.9467760565636738,0.9615384615384616,0.7936507936507936,0.8695652173913043,63,0.8966995948377253,0.0,0.0,0.0,19,0.5,1.0,0.42857142857142855,0.6,7,0.7142857142857143,0.8487822609960014,0.7310582341891045,0.785534062237174,3194,0.8223576766628379,0.832406961741498,0.8221417873190214,0.8241095097339463,8012,0.8219109767987834,27093.50901246071
0,7,5,81,0.8185714285714286,0.8945138269402321,0.8548593350383631,4484,0.8213005518945988,0.9636363636363636,0.7969924812030075,0.8724279835390947,133,0.8982424334949047,0.9708737864077671,0.8849557522123894,0.925925925925926,113,0.9422880026884732,0.9607843137254902,0.7777777777777778,0.8596491228070176,63,0.8887631027253668,0.0,0.0,0.0,19,0.5,1.0,0.42857142857142855,0.6,7,0.7142857142857143,0.8417954378219279,0.7163431433938635,0.7740189445196209,3194,0.8135565063306731,0.8317197928503611,0.8182952701859478,0.8217179849350882,8013,0.8208720852796542,29618.50003385544
0,4,1,81,0.8191119296091672,0.8927297056199821,0.8543378508163482,4484,0.8211169072163385,0.945945945945946,0.7894736842105263,0.8606557377049181,133,0.8943561314453646,0.9705882352941176,0.8839285714285714,0.9252336448598132,112,0.941774436328132,0.9622641509433962,0.796875,0.8717948717948717,64,0.8983116980123286,0.0,0.0,0.0,19,0.5,1.0,0.2857142857142857,0.4444444444444445,7,0.6428571428571428,0.8485620677102294,0.7298058860363181,0.7847163777141895,3194,0.8217404611754531,0.8344323892996515,0.8225383751403968,0.8254379630256661,8013,0.8239669656778025,29005.84655570984
0,10,3,87,0.8194218241042345,0.897636039250669,0.8567475521498509,4484,0.8231094028452892,0.981651376146789,0.8045112781954887,0.884297520661157,133,0.9021287194378892,0.9805825242718448,0.8938053097345132,0.9351851851851852,113,0.9467760565636738,0.9622641509433962,0.8095238095238095,0.8793103448275862,63,0.9046361027742332,0.0,0.0,0.0,19,0.5,1.0,0.6666666666666666,0.8,6,0.8333333333333333,0.8501461988304093,0.728240450845335,0.7844856661045531,3194,0.8215714499971797,0.8359513876843971,0.8255117324013979,0.8276070006584962,8012,0.8254346807539915,28260.4456050396
0,13,4,94,0.8179214402618658,0.8916146297948261,0.8531796841655996,4484,0.8196377657054652,0.9117647058823528,0.7045454545454546,0.794871794871795,132,0.8517015888033783,0.971153846153846,0.9017857142857144,0.9351851851851852,112,0.9507029596874829,0.9622641509433962,0.8095238095238095,0.8793103448275862,63,0.9046360869461021,0.0,0.0,0.0,19,0.5,1.0,0.2857142857142857,0.4444444444444445,7,0.6428571428571428,0.8427375318529304,0.7247964934251722,0.7793300791112607,3194,0.8175570592515108,0.8308585979687431,0.8188740481837473,0.8217462809860172,8011,0.8209247788487429,31020.425260305405
0,3,2,90,0.8209965142505639,0.8929527207850134,0.855464159811986,4484,0.8227869299589561,0.9649122807017544,0.8270676691729323,0.8906882591093117,133,0.9132800274798673,0.9807692307692308,0.9026548672566372,0.9400921658986174,113,0.9512008513498376,0.9807692307692308,0.796875,0.8793103448275861,64,0.8983745990061642,0.0,0.0,0.0,19,0.5,1.0,0.5714285714285714,0.7272727272727273,7,0.7857142857142857,0.8441133720930233,0.7275289696210461,0.7814970563498739,3193,0.8192624101217264,0.8343356862812977,0.8229127667540247,0.8258180603881256,8013,0.8245013582488929,39275.730291366584
0,12,5,82,0.8154410266856794,0.8927297056199821,0.8523368465878846,4484,0.8179634922657734,0.9714285714285714,0.7669172932330827,0.8571428571428571,133,0.8832682671267583,0.9714285714285714,0.9026548672566372,0.9357798165137614,113,0.9511375361729444,0.9629629629629628,0.8253968253968254,0.8888888888888888,63,0.9125726107107412,0.0,0.0,0.0,20,0.5,1.0,0.3333333333333333,0.5,6,0.6666666666666666,0.8460682492581603,0.7143751957406828,0.7746646289692648,3193,0.8141288719936035,0.8316988989987503,0.8165252121817274,0.8205349100929845,8012,0.8192345335977885,27144.450160026547
0,2,2,89,0.8161270616982285,0.8938447814451382,0.8532197977647685,4484,0.8188736102347642,0.945945945945946,0.7894736842105263,0.8606557377049181,133,0.8943559864495566,0.9702970297029704,0.875,0.92018779342723,112,0.9373100785008864,0.9615384615384616,0.7936507936507936,0.8695652173913043,63,0.8966995631774792,0.0,0.0,0.0,19,0.5,1.0,0.5,0.6666666666666666,6,0.75,0.8429104477611941,0.7074851237081115,0.7692831602247573,3193,0.8100431638885169,0.8304604001961069,0.8143570536828963,0.8187852132895291,8010,0.8180670709187002,41293.89487028122
0,2,4,87,0.8175302068400574,0.8902765388046388,0.8523540087541369,4484,0.8188627591982378,0.9285714285714286,0.6893939393939394,0.791304347826087,132,0.8442528072604215,0.971153846153846,0.8938053097345132,0.9308755760368664,113,0.9467127574118824,0.9636363636363636,0.8412698412698413,0.8983050847457628,63,0.9205091186472492,0.0,0.0,0.0,20,0.5,1.0,0.42857142857142855,0.6,7,0.7142857142857143,0.8422401171303074,0.7206388975884748,0.7767088607594936,3193,0.8156006274620108,0.8306414185676226,0.8164003994008987,0.8203221545185728,8012,0.8196961310973282,34683.586213588715
0,14,2,98,0.8203605079885293,0.8931757359500446,0.8552210121716849,4484,0.8222612447825075,0.9813084112149532,0.7954545454545454,0.8786610878661087,132,0.8976003530674175,0.9805825242718448,0.8938053097345132,0.9351851851851852,113,0.946776040534514,0.9636363636363636,0.8412698412698413,0.8983050847457628,63,0.920509102819118,0.0,0.0,0.0,19,0.5,1.0,0.2857142857142857,0.4444444444444445,7,0.6428571428571428,0.8484081041968162,0.7344190416536173,0.7873090481786135,3193,0.823726747891981,0.8357896917929326,0.8252402945949321,0.8276185657703776,8011,0.8256946623750796,27580.22868609428
0,9,1,97,0.8210396548181631,0.8911685994647636,0.8546679499518768,4484,0.822178235691577,0.9326923076923076,0.7293233082706767,0.8185654008438819,133,0.8642174916987901,0.9801980198019802,0.8761061946902655,0.9252336448598132,113,0.9379265150666518,0.9607843137254902,0.7777777777777778,0.8596491228070176,63,0.8887631027253668,0.0,0.0,0.0,20,0.5,1.0,0.2857142857142857,0.4444444444444445,7,0.6428571428571428,0.8489314664701547,0.7215784528656436,0.7800914169629253,3193,0.8182581061008716,0.8354573629813122,0.8170472981405217,0.8228943701455365,8013,0.822508927953486,30711.584056854248
