Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Accuracy_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Accuracy_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Accuracy_label_category_r2l,Precision_label_category_u2r,Recall_label_category_u2r,F1_score_label_category_u2r,Num_Obs_label_category_u2r,AUC_label_category_u2r,Accuracy_label_category_u2r,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Accuracy_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
2.0,4.0,44.0,0.7109375,0.4619289340101523,0.5599999999999999,197.0,0.7298617011490913,0.9915748541801686,0.8010766149223836,0.9703540829479111,0.8776272929881708,13189.0,0.5652510372456258,0.7897248571260237,0.6887755102040817,0.265748031496063,0.3835227272727273,508.0,0.6310216015360668,0.9744299770223296,0.0,0.0,0.0,16.0,0.5,0.9990573263418371,0.6129807692307693,0.0832517140058766,0.1465938488071285,3063.0,0.5358386535521834,0.8250751193071348,0.7619697293966203,0.7823602191716256,0.7264003341525814,16973.0,0.5637607644358446,0.8041726166791484,0.0,1.6069092750549316,0.0036308765411376953,2.184920310974121
