Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Accuracy_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Accuracy_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Accuracy_label_category_r2l,Precision_label_category_u2r,Recall_label_category_u2r,F1_score_label_category_u2r,Num_Obs_label_category_u2r,AUC_label_category_u2r,Accuracy_label_category_u2r,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Accuracy_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
12.0,3.0,50.0,0.75177304964539,0.5380710659898477,0.6272189349112425,197.0,0.767992438281924,0.9925768822905621,0.8025233820852427,0.969368413071499,0.8780906593406594,13189.0,0.5690963597722093,0.7908566042182161,0.6989247311827957,0.2554027504911591,0.37410071942446044,509.0,0.6260007982641037,0.9743725698126546,0.0,0.0,0.0,16.0,0.5,0.9990573818781666,0.6408450704225352,0.089128305582762,0.15649183147033535,3063.0,0.5390649075897421,0.8266171792152704,0.7688960360538869,0.7831978319783198,0.7290238943208531,16974.0,0.5676267596112299,0.8053502047205348,0.0,1.952709436416626,0.017650365829467773,2.625124216079712
